BioWare Version 5.3.2.9 Export,,,
Device:,Force Plate 1 9281CA (SN>616901),Force Plate 1 9281CA (SN>616901),Force Plate 1 9281CA (SN>616901)
0.084,-2.658701,-1.39859,716.443199
0.085,-2.858959,-1.678671,714.548134
0.086,-3.140584,-1.358551,716.925148
0.087,-3.381114,-1.718627,714.558006
0.088,-3.180032,-1.478646,713.133881
0.089,-3.622467,-1.79862,713.455223
0.09,-3.621644,-1.678588,715.195793
0.091,-3.702735,-1.598574,714.879997
0.092,-4.103801,-1.598636,715.042053
0.093,-4.143798,-1.518664,714.259315
0.094,-4.263789,-1.598574,713.624664
0.095,-4.384602,-1.638592,714.257187
0.096,-4.304334,-1.67863,712.674301
0.097,-4.383779,-1.678588,711.7342
0.098,-4.745123,-1.758645,712.99971
0.099,-4.624858,-1.51858,712.520599
0.1,-4.906208,-1.758603,711.736176
0.101,-4.987025,-1.598616,712.368851
0.102,-5.026473,-1.798642,712.050629
0.103,-5.106192,-1.518622,711.419113
0.104,-4.985378,-1.39859,712.061119
0.105,-5.227006,-1.518517,712.528931
0.106,-5.226731,-1.558598,711.117119
0.107,-5.266728,-1.398548,709.526489
0.108,-5.627797,-1.51858,709.372513
0.109,-5.467536,-1.478604,709.533432
0.11,-5.668343,-1.438649,710.32206
0.111,-5.668069,-1.558598,708.422394
0.112,-5.628346,-1.318596,709.059883
0.113,-5.748886,-1.078531,708.907288
0.114,-5.948321,-1.078552,708.430786
0.115,-5.628346,-1.078531,708.268753
0.116,-5.909422,-0.998475,708.278069
0.117,-5.828331,-0.918523,708.273804
0.118,-6.029412,-0.838508,707.959518
0.119,-5.988592,-0.718413,707.643791
0.12,-5.94887,-0.638419,706.8535
0.121,-6.149952,-0.718476,707.012756
0.122,-6.150226,-0.718476,705.59285
0.123,-6.149403,-0.758514,706.22921
0.124,-5.909422,-0.638441,706.065804
0.125,-6.229946,-0.678416,704.807693
0.126,-6.030236,-0.558488,704.965515
0.127,-5.988867,-0.558425,704.170753
0.128,-6.229946,-0.558467,704.484383
0.129,-6.229671,-0.758494,704.015251
0.13,-5.908324,-0.51845,703.538582
0.131,-6.109955,-0.678458,704.32888
0.132,-6.189949,-0.718539,703.540863
0.133,-6.029412,-0.798491,703.694389
0.134,-5.988592,-0.558405,702.268326
0.135,-5.908873,-0.238409,703.538559
0.136,-6.069409,-0.638482,702.89669
0.137,-5.907775,-0.518471,702.910988
0.138,-5.908599,-0.958562,702.441399
0.139,-5.828331,-0.718455,701.95517
0.14,-5.708889,-0.558467,702.432014
0.141,-5.828056,-0.678479,700.850746
0.142,-5.868327,-0.678458,700.851074
0.143,-5.78751,-0.83855,701.003159
0.144,-5.747788,-0.718476,702.114792
0.145,-5.628072,-0.798449,701.317383
0.146,-5.547804,-0.878484,700.214607
0.147,-5.94887,-0.718518,701.158783
0.148,-5.748611,-0.798553,701.001984
0.149,-5.587252,-0.998621,700.213326
0.15,-5.908599,-0.878505,699.891167
0.151,-5.548353,-0.798532,699.901215
0.152,-5.747788,-0.998517,700.52861
0.153,-5.587526,-1.11857,699.894135
0.154,-5.587801,-0.918565,699.253555
0.155,-5.466987,-0.838466,699.584404
0.156,-5.386719,-0.758556,699.896912
0.157,-5.508081,-0.83853,700.847984
0.158,-5.42699,-1.118654,700.203453
0.159,-5.185362,-0.798532,699.261276
0.16,-5.226457,-0.918565,699.418762
0.161,-5.428088,-0.83853,699.261124
0.162,-5.386719,-0.838488,699.251907
0.163,-5.347271,-0.878526,699.097076
0.164,-5.066195,-0.998517,698.143875
0.165,-5.226731,-1.078573,699.727425
0.166,-5.306725,-0.91846,697.826149
0.167,-5.346447,-1.198543,698.622208
0.168,-5.266454,-1.078468,697.989868
0.169,-5.225908,-1.438629,697.824982
0.17,-5.10482,-1.158504,699.088684
0.171,-5.064823,-1.198522,698.452286
0.172,-5.145914,-1.238561,697.179512
0.173,-5.145914,-1.478583,698.924973
0.174,-5.14564,-1.598636,698.136971
0.175,-4.865113,-1.758665,699.714165
0.176,-4.824019,-1.678651,700.185081
0.177,-4.744299,-1.718689,699.711334
0.178,-4.543766,-2.038727,699.861443
0.179,-4.422678,-1.918674,700.968964
0.18,-4.182148,-2.078703,700.643326
0.181,-4.021063,-2.158718,700.169121
0.182,-4.142151,-1.99871,699.223518
0.183,-3.900798,-2.27875,700.484718
0.184,-3.941344,-2.118679,699.533676
0.185,-3.740536,-2.118721,700.953537
0.186,-3.819981,-2.238754,700.948746
0.187,-3.699442,-2.278771,700.481613
0.188,-3.659994,-2.158718,701.422981
0.189,-3.580275,-2.158718,702.21933
0.19,-3.378369,-1.878677,701.898361
0.191,-3.419464,-1.958713,702.691422
0.192,-3.17866,-2.078724,702.531158
0.193,-3.218656,-1.758603,702.677803
0.194,-2.937032,-2.198757,703.00341
0.195,-3.137565,-1.878655,703.952835
0.196,-2.857313,-2.118783,703.956764
0.197,-2.857313,-1.758708,703.628998
0.198,-2.856764,-1.83868,704.102219
0.199,-2.736499,-1.758729,704.578743
0.2,-2.617332,-1.958713,704.260704
0.201,-2.576512,-1.878698,705.523087
0.202,-2.415426,-1.718668,706.641312
0.203,-2.575688,-1.718668,705.042122
0.204,-2.295436,-1.878698,704.734924
0.205,-2.375704,-1.718668,705.045921
0.206,-2.335707,-1.758708,705.684158
0.207,-2.255439,-1.758645,706.306793
0.208,-2.054357,-1.838701,705.989548
0.209,-2.054083,-1.718648,706.151161
0.21,-2.054357,-1.598658,706.941978
0.211,-2.215442,-1.558681,707.731918
0.212,-2.255165,-1.638613,707.262802
0.213,-2.014086,-1.718689,706.624565
0.214,-2.375704,-1.83868,706.621788
0.215,-1.973815,-1.718689,706.465126
0.216,-1.813553,-1.758665,708.372993
0.217,-1.773831,-1.518684,707.891541
0.218,-2.014086,-1.598658,705.988289
0.219,-1.974089,-1.598678,706.625374
0.22,-1.933818,-1.798705,707.407486
0.221,-1.934367,-1.878655,708.516647
0.222,-2.054906,-1.678651,706.618797
0.223,-2.135449,-1.758665,707.7313
0.224,-2.09408,-1.638633,708.360985
0.225,-2.335707,-1.718648,707.251015
0.226,-2.054632,-1.638633,705.515388
0.227,-2.335158,-1.718689,707.727348
0.228,-2.294613,-1.758624,707.088608
0.229,-2.214893,-1.638613,705.829025
0.23,-2.174622,-1.798683,708.038666
0.231,-2.174622,-1.678693,706.775475
0.232,-2.335707,-1.598616,706.76741
0.233,-2.37543,-1.718689,706.773651
0.234,-2.697325,-1.838701,706.929802
0.235,-2.898407,-1.838701,706.768585
0.236,-2.616508,-1.678671,706.454308
0.237,-2.777045,-1.798662,706.763809
0.238,-2.777868,-1.83868,706.29351
0.239,-3.018398,-1.918716,707.08548
0.24,-2.937581,-2.038685,705.33345
0.241,-2.977852,-1.99871,706.288597
0.242,-2.81759,-1.798662,705.020309
0.243,-2.978675,-2.078682,706.13192
0.244,-2.777868,-2.118783,705.805359
0.245,-3.058669,-2.118679,704.383209
0.246,-3.098666,-2.038727,705.011269
0.247,-3.218931,-2.078661,704.851021
0.248,-3.17866,-2.278708,705.325058
0.249,-3.660268,-2.038664,705.483833
0.25,-3.299473,-2.078661,704.690567
0.251,-3.339196,-2.278666,704.051498
0.252,-3.339196,-2.158697,704.839508
0.253,-3.338647,-2.278666,705.478249
0.254,-3.379742,-2.118658,705.160538
0.255,-3.29865,-2.118679,705.471344
0.256,-3.458363,-2.118658,703.890633
0.257,-3.499732,-2.198694,704.204536
0.258,-3.338921,-2.078682,705.145088
0.259,-3.459461,-2.158697,706.090233
0.26,-3.579451,-2.398741,704.828987
0.261,-3.299199,-2.398698,705.617821
0.262,-3.218931,-2.198694,703.555122
0.263,-3.459186,-2.358702,704.815178
0.264,-3.177562,-2.518732,704.337204
0.265,-3.499732,-2.478755,703.551819
0.266,-3.458637,-2.478755,703.383018
0.267,-3.257555,-2.278708,704.33638
0.268,-3.298376,-2.438695,704.175148
0.269,-3.298376,-2.598767,706.231926
0.27,-3.257281,-2.558707,704.486946
0.271,-2.97648,-2.518732,705.750992
0.272,-3.177562,-2.638722,704.950172
0.273,-2.896486,-2.558707,705.106003
0.274,-3.097294,-2.798751,705.734077
0.275,-2.61596,-2.918784,705.735886
0.276,-2.616234,-2.998798,705.09729
0.277,-2.615685,-2.83879,705.096466
0.278,-2.655407,-3.078813,704.298119
0.279,-2.453228,-3.038774,705.24276
0.28,-2.294338,-3.198824,706.196922
0.281,-2.254067,-3.118768,705.236534
0.282,-2.093805,-3.43889,704.60022
0.283,-1.852452,-3.158806,705.551796
0.284,-1.853001,-3.278776,706.179047
0.285,-1.611648,-3.35879,705.704674
0.286,-1.370294,-3.398787,704.599411
0.287,-1.371118,-3.478865,706.173462
0.288,-1.331121,-3.758905,705.54126
0.289,-1.329749,-3.798923,705.69101
0.29,-1.250304,-3.638937,706.799568
0.291,-1.250029,-3.518799,706.794624
0.292,-1.009225,-3.798903,707.428284
0.293,-1.049496,-3.878917,708.210396
0.294,-1.0095,-3.798965,706.784615
0.295,-0.728973,-3.839004,706.311714
0.296,-0.607885,-3.678954,707.10331
0.297,-0.528989,-3.798903,708.362259
0.298,-0.448172,-3.438972,706.939629
0.299,-0.568437,-3.598897,708.35537
0.3,-0.369001,-3.43891,706.93074
0.301,-0.448721,-3.71895,707.554718
0.302,-0.247364,-3.838962,708.982773
0.303,-0.368727,-3.518946,708.500496
0.304,-0.087651,-3.678954,709.453415
0.305,-0.087926,-3.679016,707.549622
0.306,-0.087651,-3.798923,708.491005
0.307,0.033437,-3.758947,708.340439
0.308,0.032339,-3.879,708.019745
0.309,0.033437,-3.838962,708.800026
0.31,-0.047654,-3.71893,708.807915
0.311,0.234245,-3.718909,709.910858
0.312,0.112882,-3.758927,708.487556
0.313,0.233147,-3.75899,707.531097
0.314,0.434503,-3.758947,709.5905
0.315,0.192327,-3.71895,709.743546
0.316,0.31314,-3.878959,709.426285
0.317,0.553945,-3.398934,709.260117
0.318,0.43368,-3.798923,710.20903
0.319,0.714206,-3.678933,708.156349
0.32,0.754752,-3.478949,709.251762
0.321,0.914191,-3.558943,708.301025
0.322,0.794474,-3.75899,708.461929
0.323,1.035553,-3.758947,708.465576
0.324,1.035553,-3.358874,709.724167
0.325,0.914465,-3.478928,707.190193
0.326,1.034456,-3.678933,709.562767
0.327,1.195815,-3.598897,710.043869
0.328,1.196364,-3.438826,709.080505
0.329,1.276083,-3.398913,710.19249
0.33,1.395799,-3.198844,709.080505
0.331,1.557159,-3.118831,709.714317
0.332,1.276358,-2.998819,710.189873
0.333,1.476616,-3.078834,710.181953
0.334,1.517162,-2.878787,710.178528
0.335,1.797963,-2.838769,710.813171
0.336,1.356626,-2.558728,710.497902
0.337,1.717969,-2.918867,711.606766
0.338,1.756868,-2.438779,711.446655
0.339,1.596332,-2.558749,710.812347
0.34,1.918502,-2.518752,711.287567
0.341,1.877408,-2.398741,710.486893
0.342,1.596607,-2.518773,710.803474
0.343,2.19848,-2.478819,712.068649
0.344,2.037944,-2.798856,711.441437
0.345,2.077941,-2.838853,710.958458
0.346,1.91713,-2.558875,711.908249
0.347,2.318745,-2.598829,711.747787
0.348,2.118212,-2.678844,711.589508
0.349,2.157111,-2.958885,712.063217
0.35,2.158483,-2.638869,710.481644
0.351,2.278474,-2.598809,710.642731
0.352,2.197931,-2.798835,712.375069
0.353,2.318471,-2.75888,711.742882
0.354,2.117389,-3.078876,710.947983
0.355,2.077117,-2.638847,710.308578
0.356,1.957127,-2.598829,710.943863
0.357,2.117114,-2.598809,710.945656
0.358,2.197382,-2.838853,712.526604
0.359,1.795767,-2.558833,710.938797
0.36,1.95548,-2.998903,710.946678
0.361,1.55414,-2.958864,710.938789
0.362,1.796042,-2.918825,709.833542
0.363,1.554414,-2.958928,709.990517
0.364,1.554689,-3.038941,710.30677
0.365,1.354156,-3.238905,709.992165
0.366,1.273613,-2.83879,710.14537
0.367,1.07308,-3.318899,709.827286
0.368,1.313061,-3.118872,709.029625
0.369,1.113626,-3.118872,709.192184
0.37,1.032534,-3.198844,707.920929
0.371,0.871175,-3.078854,708.878044
0.372,0.872272,-3.238884,707.449661
0.373,0.751184,-3.238884,707.919746
0.374,0.792004,-3.158848,707.448334
0.375,0.469285,-3.358853,706.655067
0.376,0.671191,-3.438847,706.964767
0.377,0.751733,-3.278755,706.486748
0.378,0.831452,-3.718909,707.283974
0.379,0.510105,-3.55888,706.650146
0.38,0.510654,-3.918956,706.333092
0.381,0.349844,-3.798923,705.702888
0.382,0.510105,-3.798923,706.175125
0.383,0.590099,-3.838899,705.536354
0.384,0.188759,-3.838921,706.1679
0.385,0.068494,-3.958931,704.26693
0.386,0.187935,-4.158937,704.73835
0.387,0.10849,-3.918956,704.590752
0.388,-0.051497,-4.078964,703.155945
0.389,0.108216,-4.359026,704.742958
0.39,-0.212857,-4.319008,704.262505
0.391,-0.012323,-4.318987,702.836723
0.392,-0.05232,-3.99895,703.467743
0.393,-0.332847,-4.198955,702.836037
0.394,-0.293948,-4.158978,701.883385
0.395,-0.132588,-3.918893,703.943123
0.396,-0.212857,-4.078985,704.734116
0.397,0.187935,-3.999012,703.944626
0.398,0.027399,-3.998928,705.20797
0.399,-0.254225,-3.998991,703.939842
0.4,-0.09314,-4.078901,703.303078
0.401,-0.133686,-4.158978,703.304878
0.402,-0.092866,-4.239014,702.042168
0.403,-0.092866,-4.119003,703.77301
0.404,-0.214503,-3.958931,703.140182
0.405,-0.053144,-4.198955,704.565964
0.406,-0.054241,-4.158958,702.978287
0.407,-0.173683,-4.238972,702.183723
0.408,-0.093689,-4.199018,703.298965
0.409,-0.294497,-4.27899,703.767586
0.41,0.026301,-4.279011,704.088943
0.411,0.147389,-4.239014,703.132141
0.412,0.307926,-4.319029,704.713066
0.413,0.107118,-4.158978,703.607147
0.414,0.107667,-4.118981,703.765327
0.415,0.588452,-4.038946,703.131348
0.416,0.388468,-3.918934,704.710602
0.417,0.589001,-4.119003,704.864151
0.418,0.468462,-4.198955,703.763847
0.419,0.468462,-4.239036,704.552513
0.42,0.549004,-4.038946,703.438217
0.421,0.829531,-4.038946,705.338043
0.422,0.66872,-4.079027,705.655449
0.423,0.868979,-3.999075,704.707817
0.424,0.989793,-3.919061,704.544624
0.425,0.748714,-3.71895,705.015427
0.426,1.029515,-3.839025,704.703407
0.427,1.030064,-3.598981,704.869926
0.428,0.95007,-3.598981,704.854149
0.429,1.070061,-3.759031,704.701775
0.43,1.070061,-3.519009,705.964989
0.431,1.1906,-3.358959,705.652184
0.432,1.351411,-3.518946,705.650063
0.433,1.190875,-3.278902,705.804558
0.434,1.270045,-3.438952,704.059105
0.435,1.43113,-3.278881,705.799492
0.436,1.59249,-3.15889,706.272522
0.437,1.673032,-3.198866,707.071861
0.438,1.71248,-2.99886,707.063988
0.439,1.672758,-3.078959,705.962517
0.44,1.793572,-3.118957,707.383682
0.441,1.592764,-2.878975,707.386314
0.442,1.792748,-2.998924,705.324265
0.443,1.7922,-2.718925,707.221291
0.444,2.07355,-2.718925,708.012405
0.445,2.19354,-2.838894,708.175476
0.446,1.993556,-2.718904,706.586174
0.447,2.034101,-2.638847,706.741829
0.448,1.953559,-2.798919,706.596344
0.449,2.113821,-2.518898,705.794556
0.45,2.194089,-2.598892,708.011269
0.451,2.113821,-2.35887,708.328522
0.452,1.913288,-2.67895,706.591759
0.453,2.153818,-2.278876,706.906349
0.454,2.193814,-2.398908,707.543465
0.455,2.233537,-2.078808,708.017868
0.456,2.153269,-2.078829,709.126213
0.457,2.153543,-1.998836,708.010307
0.458,2.033004,-2.158844,708.17305
0.459,1.792748,-2.118826,708.802582
0.46,1.873291,-2.038811,707.703575
0.461,1.871919,-1.838827,708.176826
0.462,1.912465,-2.198904,709.123901
0.463,1.591392,-1.878803,708.345634
0.464,1.712206,-2.038854,708.65416
0.465,1.591117,-2.118889,709.290756
0.466,1.711382,-1.958796,709.283035
0.467,1.711382,-1.998814,707.866005
0.468,1.590843,-1.838786,708.505882
0.469,1.550572,-2.038832,708.657944
0.47,1.310317,-1.918799,709.757576
0.471,1.390584,-1.918799,708.502609
0.472,1.470578,-1.998814,708.816734
0.473,1.349764,-1.718752,707.871902
0.474,1.310042,-2.238838,708.01757
0.475,1.389487,-1.918758,708.18718
0.476,1.34949,-1.798746,708.817207
0.477,1.229774,-1.798809,708.33905
0.478,1.149231,-1.558702,708.505066
0.479,1.389212,-1.638717,709.298676
0.48,1.268673,-1.718689,708.038918
0.481,1.148408,-1.678693,708.981598
0.482,1.228951,-1.758687,708.986038
0.483,1.348117,-1.718689,707.567162
0.484,1.187582,-1.718668,707.727409
0.485,0.827061,-1.918779,706.620857
0.486,0.987323,-1.718774,707.882256
0.487,0.585159,-1.918716,706.939079
0.488,0.705149,-1.838701,705.98951
0.489,0.545436,-1.598678,707.103958
0.49,0.506537,-1.518622,707.101654
0.491,0.465717,-1.518643,705.998711
0.492,0.464894,-1.478626,705.8386
0.493,0.465443,-1.598699,706.475548
0.494,0.183544,-1.398611,705.525635
0.495,0.545436,-1.278641,706.797211
0.496,0.224638,-1.278641,706.165382
0.497,0.304083,-1.198564,706.316582
0.498,0.344354,-1.318617,706.006088
0.499,0.304083,-1.398652,707.124977
0.5,0.344354,-1.278641,706.335655
0.501,-0.096983,-1.318638,705.544525
0.502,0.142724,-1.158504,704.75045
0.503,-0.017264,-1.038514,704.118439
0.504,-0.017264,-1.118654,705.235161
0.505,-0.058633,-0.878547,704.758537
0.506,0.102727,-0.918565,704.765739
0.507,0.02191,-1.078636,704.597923
0.508,0.02191,-0.958562,704.454247
0.509,0.062181,-0.798532,704.764595
0.51,-0.178898,-0.758494,705.564903
0.511,-0.178898,-0.998663,704.452942
0.512,-0.138901,-0.678521,704.623215
0.513,-0.178623,-0.838488,704.149498
0.514,-0.539692,-0.798574,704.147675
0.515,-0.379705,-0.638546,703.202194
0.516,-0.579415,-0.558488,704.158203
0.517,-0.821591,-0.55851,703.845245
0.518,-0.902134,-0.598464,704.160507
0.519,-1.102393,-0.598527,703.686943
0.52,-1.222658,-0.718518,701.308632
0.521,-1.82508,-0.798491,703.053932
0.522,-2.025613,-0.678416,703.055428
0.523,-1.744538,-0.798512,703.851463
0.524,-1.985067,-0.918502,702.90107
0.525,-2.105332,-1.038514,702.582039
0.526,-2.185875,-1.198543,701.79567
0.527,-2.226146,-1.478604,701.479584
0.528,-2.346686,-1.63857,701.79055
0.529,-2.226695,-1.67863,700.999596
0.53,-2.146152,-1.638592,701.161514
0.531,-1.945071,-1.878635,701.795341
0.532,-2.025613,-1.958629,701.956741
0.533,-1.864254,-2.078682,700.370041
0.534,-1.824805,-2.118637,700.209312
0.535,-1.583452,-2.158655,701.953781
0.536,-1.744538,-2.278687,701.953453
0.537,-1.543181,-2.19863,701.317802
0.538,-1.703992,-2.438675,702.743576
0.539,-1.944522,-2.798751,702.429634
0.54,-2.025339,-2.598704,701.796333
0.541,-1.584001,-2.518689,700.376427
0.542,-1.864802,-2.478672,701.95459
0.543,-1.704815,-2.51871,701.638161
0.544,-1.785083,-2.51871,701.324394
0.545,-1.783985,-2.478692,701.000732
0.546,-1.82508,-2.318642,701.166115
0.547,-1.584276,-2.118616,701.160683
0.548,-1.743989,-2.478776,701.956726
0.549,-1.743989,-2.118701,701.79303
0.55,-1.785083,-2.558791,701.804543
0.551,-1.704815,-2.318748,702.111412
0.552,-1.261557,-2.318748,701.484009
0.553,-1.504008,-2.238774,702.587448
0.554,-1.463736,-1.918674,702.913559
0.555,-1.464285,-2.278792,702.913528
0.556,-1.423465,-2.198714,703.230644
0.557,-1.302651,-2.198736,703.070549
0.558,-1.342374,-1.998689,702.914185
0.559,-1.182661,-1.998689,704.181709
0.56,-1.222383,-1.958692,703.867073
0.561,-1.302102,-1.798662,704.184006
0.562,-1.021301,-1.598636,703.234901
0.563,-1.262654,-1.638675,704.177612
0.564,-0.781046,-1.558681,703.394516
0.565,-1.14184,-1.518727,704.974785
0.566,-0.780771,-1.118549,705.931122
0.567,-0.860765,-1.238665,704.503227
0.568,-0.821043,-0.958624,705.134567
0.569,-0.660506,-1.118674,704.820465
0.57,-0.379431,-1.078678,704.972343
0.571,-0.299163,-0.998642,704.664146
0.572,-0.057809,-0.758661,705.776451
0.573,-0.25944,-0.598611,705.769547
0.574,-0.138077,-0.598569,707.513535
0.575,-0.018087,-0.758556,705.301247
0.576,0.182995,-0.678584,707.516861
0.577,0.182721,-0.518555,707.203217
0.578,0.383528,-0.438561,707.673988
0.579,0.302985,-0.318571,707.675644
0.58,0.343256,-0.318507,707.206841
0.581,0.262714,0.041505,707.997139
0.582,0.383802,-0.038509,706.408318
0.583,0.46407,0.041527,708.316689
0.584,0.542966,-0.078548,707.996002
0.585,0.302711,0.241511,708.154625
0.586,0.182721,0.281528,708.003563
0.587,0.26244,0.481555,709.280876
0.588,0.222168,0.241511,708.954445
0.589,0.62296,0.481534,708.016052
0.59,0.502146,0.561527,710.227348
0.591,0.181074,0.681518,709.604874
0.592,0.341885,0.96158,709.134758
0.593,0.462973,0.801571,707.864975
0.594,0.10108,0.961621,709.126045
0.595,0.140254,0.80155,709.282364
0.596,0.021086,0.921541,709.447594
0.597,0.181074,1.041573,709.760872
0.598,0.341335,1.041657,710.720146
0.599,0.421878,1.161647,709.773529
0.6,0.221894,1.121566,708.665161
0.601,0.342433,1.281638,710.574509
0.602,0.100531,1.321655,709.781059
0.603,0.140528,1.321677,709.622482
0.604,-0.060554,1.321593,710.895027
0.605,0.099982,1.281617,710.105064
0.606,-0.100825,1.721729,710.576485
0.607,-0.021106,1.521661,709.316559
0.608,-0.060554,1.521619,709.788795
0.609,-0.060554,1.441625,710.589615
0.61,-0.141097,1.721687,710.588966
0.611,-0.180819,1.681648,709.961235
0.612,-0.421898,1.881696,711.065498
0.613,-0.341904,2.041767,711.862526
0.614,-0.421623,1.921776,711.072723
0.615,-0.462443,2.001707,710.914917
0.616,-0.62298,1.921734,711.231506
0.617,-0.662976,2.201733,711.084244
0.618,-0.864058,2.401759,710.766815
0.619,-0.823513,2.32166,711.088516
0.62,-0.984049,2.161715,710.620033
0.621,-1.30567,2.281748,712.67765
0.622,-1.185405,2.481774,711.098198
0.623,-1.104863,2.361741,711.731865
0.624,-1.425661,2.561767,711.570602
0.625,-1.626194,2.401738,710.308395
0.626,-1.90672,2.521812,710.785744
0.627,-1.866449,2.361741,709.842705
0.628,-1.947266,2.361784,710.478844
0.629,-2.028083,2.321745,710.32235
0.63,-2.189168,2.121676,711.426773
0.631,-2.148348,2.321765,709.535309
0.632,-2.107528,2.561767,710.642036
0.633,-2.389153,2.401781,708.743866
0.634,-2.589411,2.441819,709.693138
0.635,-2.629957,2.321807,710.178345
0.636,-2.54914,2.441693,709.063065
0.637,-2.790767,2.521771,710.485405
0.638,-2.870212,2.441756,708.280624
0.639,-3.230184,2.521812,710.333679
0.64,-3.472086,2.401738,707.807594
0.641,-3.793158,2.321745,708.118614
0.642,-3.752338,2.241751,707.95816
0.643,-3.953969,2.32166,706.859962
0.644,-3.832606,2.161695,706.377525
0.645,-4.074508,2.001728,706.703659
0.646,-4.233947,2.001728,708.128922
0.647,-4.274218,2.121697,706.54895
0.648,-4.394757,1.881717,706.857498
0.649,-4.354212,1.681607,706.858322
0.65,-4.274767,1.561615,705.126984
0.651,-4.314764,1.481643,707.491493
0.652,-4.354212,1.521661,706.546822
0.653,-4.314215,1.401629,706.225647
0.654,-4.112858,1.321551,706.232887
0.655,-4.073685,1.281596,705.756859
0.656,-4.434754,1.121566,704.487885
0.657,-4.233123,1.401629,705.918747
0.658,-4.032865,1.20154,705.902809
0.659,-4.353663,1.121566,704.807434
0.66,-4.353663,1.201519,706.383087
0.661,-4.353388,1.20154,706.384895
0.662,-4.113133,0.92152,704.803154
