BioWare Version 5.3.2.9 Export,,,
Device:,Force Plate 2 9281CA (SN>616901),Force Plate 2 9281CA (SN>616901),Force Plate 2 9281CA (SN>616901)
0.06,5.101658,0.152478,702.823242
0.061,5.303345,0.07261,702.345551
0.062,5.141791,-0.008589,702.0336
0.063,5.464643,0.030901,702.663452
0.064,5.101402,-0.04808,702.021378
0.065,4.899971,0.112544,702.182159
0.066,4.698156,-0.009033,703.444748
0.067,5.142046,-0.169657,702.971863
0.068,4.980876,0.072166,703.284637
0.069,4.859583,0.192412,703.757065
0.07,4.496469,0.073054,702.177597
0.071,4.415948,-0.048524,702.331436
0.072,4.576735,0.150703,702.48761
0.073,4.254266,0.232346,702.957932
0.074,4.173617,0.071279,702.652832
0.075,4.294527,0.072166,702.799805
0.076,4.254394,0.151147,704.220139
0.077,4.133228,0.111213,703.427567
0.078,4.012446,0.192412,704.06218
0.079,3.810631,0.350373,704.375519
0.08,3.850892,0.231458,703.904221
0.081,3.850636,0.150703,704.851685
0.082,3.850636,0.391195,704.840546
0.083,3.931797,0.59264,705.633011
0.084,3.649077,0.310883,705.636734
0.085,3.93103,0.512328,705.79567
0.086,3.769987,0.552262,704.684708
0.087,3.770243,0.47195,707.530701
0.088,3.81012,0.390751,705.635132
0.089,3.648949,0.913887,706.741669
0.09,3.487907,0.510553,706.413971
0.091,3.487395,0.551818,706.734634
0.092,3.528167,0.791866,708.472687
0.093,3.487651,0.590865,707.998001
0.094,3.769987,0.791422,708.786514
0.095,3.487907,0.429797,707.046829
0.096,3.568045,0.709335,708.791611
0.097,3.608305,0.670733,707.682922
0.098,3.527656,0.670733,709.260895
0.099,3.528167,0.591308,708.311813
0.1,3.447518,0.470619,709.412979
0.101,3.608817,0.510553,709.889618
0.102,3.568428,0.550487,707.512802
0.103,3.649205,0.710223,708.942383
0.104,3.447391,0.429797,709.257294
0.105,3.648949,0.591308,710.042862
0.106,3.689338,0.429797,708.618912
0.107,3.406746,0.348154,708.784866
0.108,3.326353,0.389863,707.991821
0.109,3.568172,0.349041,710.52478
0.11,3.568428,0.349929,709.094604
0.111,3.366997,0.189305,710.203583
0.112,3.366997,0.150703,709.097687
0.113,3.447391,0.190637,708.465057
0.114,3.28622,0.10855,708.149948
0.115,3.649077,-0.050299,709.260254
0.116,3.447774,0.190637,708.781113
0.117,3.447391,-0.050299,709.420654
0.118,3.568556,-0.129723,709.573898
0.119,3.931541,-0.332056,709.101318
0.12,3.850636,-0.009921,709.404968
0.121,4.012063,-0.089345,708.787827
0.122,3.649333,-0.37199,709.730713
0.123,3.810504,-0.250857,708.945633
0.124,4.012191,-0.250413,709.254028
0.125,4.173617,-0.130167,710.206223
0.126,4.052451,-0.491348,710.362854
0.127,4.335299,-0.410593,709.576172
0.128,4.415948,-0.170545,707.993591
0.129,4.173745,-0.330281,708.785187
0.13,4.254394,-0.37199,709.88916
0.131,4.456081,-0.612038,708.948059
0.132,4.698284,-0.612038,708.780319
0.133,4.65764,-0.570329,707.994232
0.134,4.657896,-0.490017,710.207855
0.135,4.818938,-0.571216,707.841019
0.136,4.940104,-0.410593,708.950546
0.137,5.141918,-0.933286,709.734421
0.138,5.10153,-0.933286,708.314941
0.139,4.778933,-0.730065,707.520493
0.14,4.819322,-0.851642,707.516571
0.141,5.020881,-0.852974,707.361755
0.142,4.940232,-0.772662,708.629196
0.143,4.899587,-0.891576,708.629028
0.144,4.900099,-0.933286,708.781097
0.145,4.899843,-0.933286,708.788116
0.146,4.859583,-1.052644,708.311035
0.147,4.779061,-1.253202,707.98999
0.148,4.577118,-1.134287,707.524139
0.149,4.899843,-0.933286,707.675018
0.15,4.819066,-1.013597,707.51593
0.151,4.658151,-1.214155,708.154175
0.152,4.899587,-1.214155,707.990845
0.153,4.859455,-1.054863,707.985733
0.154,4.859455,-1.294911,708.458664
0.155,5.061142,-1.055307,708.787643
0.156,5.182052,-1.013597,708.627579
0.157,5.101658,-1.053531,709.256821
0.158,5.22244,-0.974107,709.257782
0.159,4.819194,-1.053088,708.308548
0.16,4.94036,-1.054419,709.731216
0.161,5.101274,-0.973663,707.98735
0.162,5.141791,-0.773106,710.365814
0.163,5.383866,-0.933729,709.567993
0.164,5.423999,-0.611594,709.095062
0.165,5.585297,-0.852974,709.567001
0.166,5.262956,-0.772218,708.942062
0.167,5.343222,-0.732728,710.044861
0.168,5.50452,-0.972776,709.41362
0.169,5.585553,-1.174221,709.882751
0.17,5.545165,-1.213711,710.358444
0.171,5.34335,-1.334845,709.25238
0.172,5.78724,-1.133399,709.722519
0.173,5.706207,-1.093465,708.616928
0.174,5.625686,-1.053531,708.611847
0.175,5.706207,-1.092578,709.723969
0.176,5.706335,-1.252758,708.30426
0.177,5.665819,-0.934173,708.778488
0.178,5.747107,-0.852086,710.351563
0.179,5.62543,-1.133399,708.144379
0.18,5.625686,-1.053088,707.825455
0.181,5.86725,-0.973663,707.981339
0.182,5.867634,-1.094353,707.505966
0.183,6.028932,-0.851198,708.777725
0.184,5.665819,-0.932842,707.501526
0.185,5.867506,-1.293579,707.027313
0.186,5.827117,-1.093465,708.610367
0.187,5.665947,-1.132956,707.185287
0.188,5.826989,-1.012266,707.025833
0.189,6.028548,-1.092578,706.871628
0.19,5.706207,-1.174665,705.289093
0.191,5.826989,-1.013154,707.179749
0.192,5.62543,-1.014929,705.917648
0.193,5.544781,-0.933729,705.916031
0.194,5.625686,-0.973663,705.120987
0.195,5.786729,-1.254977,705.124054
0.196,5.545037,-1.33662,705.2789
0.197,5.343222,-0.853861,706.535568
0.198,5.302961,-1.055751,704.96022
0.199,5.705823,-1.37611,705.119827
0.2,5.464132,-0.855193,705.912415
0.201,5.343222,-1.295799,707.168442
0.202,5.141407,-1.215043,705.432678
0.203,5.343605,-1.095685,705.430161
0.204,5.06063,-1.135175,706.057129
0.205,4.899459,-1.096128,707.476517
0.206,4.738161,-0.934173,706.368469
0.207,4.697517,-1.21593,705.109177
0.208,4.415692,-0.855637,706.674896
0.209,4.334404,-0.976326,707.313797
0.21,4.495702,-0.855193,707.151733
0.211,4.092712,-0.774437,705.096054
0.212,4.132845,-0.574767,707.780487
0.213,3.890897,-0.696788,706.995224
0.214,3.81012,-0.896458,706.359253
0.215,4.092584,-0.454521,707.464355
0.216,4.011551,-0.414587,707.617935
0.217,3.527656,-0.615589,707.613983
0.218,3.688571,-0.535721,707.776703
0.219,3.406746,-0.254851,707.142563
0.22,3.165054,-0.294785,707.295792
0.221,3.406746,-0.254851,708.402008
0.222,3.365846,-0.214029,708.081055
0.223,3.446751,-0.254851,708.718231
0.224,3.003117,-0.25352,707.921417
0.225,3.002989,-0.256183,708.559784
0.226,3.124154,-0.25352,709.345047
0.227,2.882079,-0.01214,708.552948
0.228,2.761169,-0.334719,710.289871
0.229,3.24532,-0.174095,710.918137
0.23,2.922339,-0.254851,709.966568
0.231,2.559354,-0.213142,711.552902
0.232,2.760913,-0.335607,710.30069
0.233,2.478833,-0.295229,709.664581
0.234,2.518965,-0.13283,710.439331
0.235,2.801174,-0.174983,711.553711
0.236,2.640003,-0.374653,711.712845
0.237,2.841562,-0.214917,710.443085
0.238,2.438572,-0.173652,709.813843
0.239,2.398056,-0.213586,711.238464
0.24,2.478193,-0.216249,710.604965
0.241,2.559226,-0.094227,711.073135
0.242,2.196753,-0.174095,710.76915
0.243,2.519093,-0.214917,712.50415
0.244,2.68052,-0.375985,712.814163
0.245,2.358179,-0.214473,710.765717
0.246,2.478961,-0.415475,712.668503
0.247,2.237013,-0.415031,712.347534
0.248,2.518965,-0.455409,712.817642
0.249,2.519477,-0.415475,712.502853
0.25,2.680136,-0.81659,711.233887
0.251,2.599999,-0.576098,712.666214
0.252,2.478705,-0.616033,712.502823
0.253,2.478577,-0.896902,713.300339
0.254,2.640259,-0.815703,711.872284
0.255,2.680648,-0.656854,712.830063
0.256,2.801302,-0.736722,712.668655
0.257,2.720525,-0.856968,712.505127
0.258,2.721036,-0.776656,713.621216
0.259,2.882463,-0.895571,713.93541
0.26,2.882079,-1.177772,712.196732
0.261,3.164543,-1.218593,711.72612
0.262,3.043633,-1.13695,712.991898
0.263,3.285581,-1.258971,711.724976
0.264,3.245192,-1.418264,712.831375
0.265,3.36623,-1.619709,712.357132
0.266,3.285581,-1.459529,712.199509
0.267,3.083638,-1.538066,714.420853
0.268,3.406618,-1.617934,711.735596
0.269,3.5274,-1.617934,713.949585
0.27,3.567917,-1.618377,712.049408
0.271,3.487651,-1.618377,712.365189
0.272,3.446879,-1.778114,712.527298
0.273,3.729215,-1.696914,712.370422
0.274,3.971418,-1.77767,711.734314
0.275,3.971546,-1.657868,712.524429
0.276,4.011935,-1.818048,713.3246
0.277,4.132973,-1.857538,712.533127
0.278,4.132845,-1.898359,711.587158
0.279,4.132973,-1.938293,713.323624
0.28,4.334787,-1.898803,712.215881
0.281,4.65764,-1.977784,712.378738
0.282,4.375048,-2.057652,713.010803
0.283,4.657512,-1.97734,713.797012
0.284,4.617124,-2.136188,713.01651
0.285,4.859071,-1.897028,712.855759
0.286,4.899332,-1.977784,712.697617
0.287,4.859199,-2.137964,712.065964
0.288,4.77855,-2.177454,712.388596
0.289,4.859071,-2.017274,712.22554
0.29,4.980109,-2.05632,713.650513
0.291,4.980109,-2.097586,713.172516
0.292,4.980365,-1.976896,712.074463
0.293,4.859327,-1.936518,712.070984
0.294,5.302834,-2.056764,713.337997
0.295,5.222312,-2.056764,712.862473
0.296,5.343222,-2.056764,713.180969
0.297,5.38361,-1.97734,712.076904
0.298,5.625686,-1.895253,713.655716
0.299,5.343478,-1.976452,713.496109
0.3,5.303345,-1.534071,713.6577
0.301,5.424383,-1.655649,712.547531
0.302,5.505032,-1.534959,714.605637
0.303,5.585553,-1.334845,713.339493
0.304,5.666586,-1.253202,714.138763
0.305,5.706718,-1.013597,711.919907
0.306,5.585809,-1.333513,712.553223
0.307,5.62607,-1.133843,713.81073
0.308,5.666075,-1.293579,712.399704
0.309,5.54542,-1.01271,712.390671
0.31,5.505032,-1.093465,712.076889
0.311,5.424511,-1.295355,712.715973
0.312,5.8275,-1.053531,713.024658
0.313,5.424511,-1.014485,710.658676
0.314,5.384506,-1.093909,712.879791
0.315,5.464771,-0.694125,711.60936
0.316,5.62607,-0.532614,711.606232
0.317,5.626453,-0.693238,710.815613
0.318,5.747363,-0.533502,711.450089
0.319,5.545676,-0.653747,711.296707
0.32,5.666586,-0.572992,711.929031
0.321,5.747235,-0.171876,710.661911
0.322,5.908533,-0.251744,710.982758
0.323,5.989439,-0.051186,709.551605
0.324,5.908406,-0.010365,710.666336
0.325,6.271263,0.429797,710.196198
0.326,6.150609,0.230571,711.606735
0.327,6.069832,-0.132386,709.875854
0.328,6.35204,0.149371,710.508698
0.329,6.311652,0.269617,710.659149
0.33,6.191253,0.391195,709.562851
0.331,6.392556,0.351704,710.986191
0.332,6.311907,0.389863,709.562439
0.333,6.473334,0.510553,710.508835
0.334,6.513722,0.550487,710.192795
0.335,6.553727,0.511884,709.093735
0.336,6.553983,0.591308,708.61705
0.337,6.473078,0.631242,710.516571
0.338,6.674637,0.752376,710.200775
0.339,6.553727,0.591752,708.77504
0.34,6.593988,0.712442,709.88681
0.341,6.795803,0.671177,708.625565
0.342,6.876452,0.792754,709.086533
0.343,6.916457,0.792754,709.572861
0.344,6.674893,0.8318,708.940704
0.345,7.158532,0.791866,708.469894
0.346,6.997362,0.712442,707.676178
0.347,6.836191,0.913887,708.62294
0.348,7.078266,0.67162,709.105469
0.349,7.199048,0.871734,707.832611
0.35,6.997617,0.591308,709.100464
0.351,7.279953,0.591752,709.102539
0.352,6.836063,0.590421,707.365295
0.353,6.916968,0.391638,707.043335
0.354,6.917352,0.389863,707.674179
0.355,7.15866,0.510997,707.209824
0.356,7.078394,0.310439,707.68399
0.357,7.078906,0.230127,707.837891
0.358,6.917096,0.270505,708.323364
0.359,7.199304,0.228352,707.364792
0.36,6.997745,0.431129,707.841324
0.361,6.957356,0.107662,708.006958
0.362,6.756053,-0.131942,707.689621
0.363,7.159044,0.309995,708.004532
0.364,7.038006,-0.092008,708.321381
0.365,7.038134,0.109437,707.212601
0.366,7.118911,-0.251744,706.898636
0.367,7.07865,-0.010365,707.695496
0.368,7.199688,-0.130167,707.535034
0.369,7.239949,-0.292566,709.756042
0.37,7.118911,-0.170101,708.177246
0.371,7.441636,-0.131055,708.333527
0.372,7.159427,-0.451858,707.220093
0.373,6.998001,-0.572992,708.647537
0.374,7.119039,-0.492236,707.384628
0.375,7.119039,-0.573879,706.275635
0.376,7.239821,-0.531726,707.073624
0.377,7.159171,-0.733172,708.802856
0.378,7.118655,-0.612038,708.336807
0.379,6.997873,-0.733172,707.386108
0.38,6.876835,-0.612038,708.497589
0.381,7.038134,-0.772218,709.448151
0.382,7.07865,-0.732284,708.340424
0.383,7.239437,-0.893352,709.132065
0.384,7.159171,-0.771774,708.025787
0.385,7.320214,-1.053531,707.871429
0.386,6.917096,-1.094797,707.714294
0.387,6.998001,-0.812152,708.027802
0.388,7.360475,-0.97322,709.448593
0.389,7.159171,-1.093022,706.926483
0.39,7.078394,-1.012266,707.873276
0.391,7.279953,-1.014041,706.611481
0.392,7.199304,-1.052644,707.873428
0.393,7.280081,-1.133843,706.76796
0.394,7.361242,-1.332626,707.245941
0.395,7.683455,-1.093465,707.245636
0.396,7.522157,-1.134287,707.55928
0.397,7.683967,-1.173333,707.56778
0.398,7.481768,-1.254533,708.508377
0.399,7.643194,-1.335289,707.56665
0.4,7.522284,-1.254533,707.726883
0.401,7.724099,-1.173333,707.726761
0.402,7.844881,-1.253202,706.61528
0.403,7.804365,-0.972776,708.046082
0.404,7.965663,-0.973663,707.721664
0.405,7.885398,-1.093022,706.462158
0.406,7.965919,-1.214155,706.469254
0.407,8.00618,-1.053531,706.619675
0.408,8.207866,-1.093909,706.307846
0.409,8.087085,-0.893352,706.934479
0.41,8.086957,-1.094353,707.57547
0.411,7.925914,-0.852974,705.360413
0.412,8.086445,-0.892908,706.465469
0.413,8.127218,-1.053975,706.307175
0.414,8.288516,-1.052644,704.886856
0.415,8.127218,-0.893352,705.675339
0.416,8.32916,-1.133843,706.628357
0.417,8.167095,-1.254977,705.835915
0.418,8.248511,-1.013597,706.310822
0.419,8.490075,-1.093465,705.36235
0.42,8.086829,-0.933729,705.996033
0.421,8.248127,-0.972776,703.305069
0.422,8.208122,-0.772662,704.41655
0.423,8.490331,-0.931954,704.420135
0.424,8.167606,-0.773106,704.883087
0.425,8.288516,-0.814371,703.78273
0.426,8.450198,-0.933729,703.151741
0.427,8.167606,-0.892908,703.14695
0.428,8.369293,-0.771774,702.989128
0.429,8.409681,-0.653304,703.313423
0.43,8.450326,-0.813483,702.204727
0.431,8.207866,-0.613813,702.680611
0.432,8.450198,-0.691462,702.360077
0.433,8.45007,-0.652416,703.303574
0.434,8.288516,-0.853861,702.202309
0.435,8.208122,-0.733172,701.098549
0.436,8.208122,-0.53217,702.205894
0.437,8.20825,-0.493124,701.412796
0.438,8.449942,-0.65286,701.097046
0.439,8.530591,-0.57166,701.091766
0.44,8.207739,-0.291678,700.781944
0.441,8.369421,-0.412368,700.149574
0.442,8.489691,-0.41148,700.936623
0.443,8.328904,-0.251744,701.254318
0.444,8.207866,-0.37199,701.24762
0.445,8.28826,-0.37199,701.252869
0.446,8.046057,-0.412368,700.932671
0.447,8.28826,-0.372434,700.450768
0.448,7.804493,-0.252632,699.515137
0.449,7.925019,-0.251744,700.140923
0.45,8.086829,-0.090677,701.091637
0.451,7.763976,-0.093783,700.465172
0.452,7.88527,-0.17232,699.187721
0.453,7.925019,-0.132386,700.612846
0.454,7.84437,0.029569,699.030846
0.455,7.682816,0.029125,701.088036
0.456,7.683455,-0.011252,700.458153
0.457,7.72346,-0.17232,700.302467
0.458,7.844242,0.390751,699.977684
0.459,7.441124,0.110325,699.509514
0.46,7.481513,0.188418,701.407562
0.461,7.239437,0.109881,700.457642
0.462,7.441124,0.228795,701.239746
0.463,7.239309,0.590421,700.6063
0.464,7.239565,0.266954,702.347305
0.465,7.158916,0.067284,699.339287
0.466,7.239437,0.229239,700.127991
0.467,7.239309,0.428466,700.29612
0.468,7.158404,0.309107,699.969986
0.469,6.795675,0.469731,701.245338
0.47,6.956845,0.589089,700.289825
0.471,6.795547,0.30822,702.029388
0.472,6.916713,0.628579,700.440598
0.473,6.997362,0.428022,700.920403
0.474,6.916584,0.508334,699.811882
0.475,7.077627,0.790091,702.662903
0.476,6.835935,0.749713,702.810562
0.477,6.957356,0.4684,702.331573
0.478,6.876324,0.789203,702.497177
0.479,6.956717,0.66807,702.173813
0.48,6.755414,0.669401,703.441238
0.481,7.198793,0.747494,702.337997
0.482,7.037111,0.629023,702.647659
0.483,7.077627,0.788759,703.120209
0.484,6.876196,0.747938,703.911896
0.485,6.956589,0.788759,702.493317
0.486,6.916584,0.748382,702.175583
0.487,6.876068,0.908561,704.068329
0.488,7.037494,0.948495,703.436142
0.489,7.077627,1.149941,704.066391
0.49,7.037494,0.82825,702.808899
0.491,6.835679,1.070073,702.486725
0.492,6.916329,0.829581,703.433716
0.493,6.916201,0.989761,704.223785
0.494,6.956461,1.069185,702.653343
0.495,7.118272,1.028807,704.221542
0.496,7.198665,1.070073,702.96109
0.497,6.996978,1.109563,703.442062
0.498,7.239309,1.069185,702.331055
0.499,7.036983,0.948052,704.385437
0.5,7.279314,1.190763,702.965378
0.501,7.198409,1.109563,703.11499
0.502,7.198665,1.110007,703.749451
0.503,7.279314,1.187656,703.11908
0.504,7.319447,1.148166,704.856674
0.505,7.521134,0.909005,703.276917
0.506,7.400352,0.948495,703.907898
0.507,7.319958,1.390433,702.955719
0.508,7.561778,1.108675,702.480499
0.509,7.642299,1.228921,702.327118
0.51,7.602167,1.148166,703.74469
0.511,7.521517,0.86774,702.476746
0.512,7.682816,1.107788,702.165756
0.513,7.521389,1.109563,703.108902
0.514,7.844114,1.029251,701.848618
0.515,7.844114,0.867296,703.109116
0.516,7.924764,0.988429,701.843521
0.517,8.005412,1.068741,701.212891
0.518,7.96464,1.107788,701.996628
0.519,7.884503,1.028807,701.05249
0.52,7.602039,0.867296,701.679413
0.521,7.722693,1.068298,701.362686
0.522,8.005412,0.867296,702.157547
0.523,7.96464,1.02792,702.150833
0.524,7.924252,0.987542,701.357758
0.525,7.804109,0.987986,701.832108
0.526,7.844242,0.705341,701.355957
0.527,7.763337,0.66807,700.723923
0.528,7.762953,0.666294,700.572357
0.529,7.682304,0.666294,701.825745
0.53,7.440101,0.625917,701.03035
0.531,7.52075,0.504783,700.082581
0.532,7.561139,0.785653,701.664505
0.533,7.279186,0.464849,700.559433
0.534,7.198281,0.504783,699.921326
0.535,7.319319,0.184423,700.703934
0.536,7.399585,0.585982,700.549438
0.537,7.238286,0.586426,700.387848
0.538,7.198281,0.306001,701.49411
0.539,7.198153,0.545605,699.908905
0.54,7.157765,0.344603,700.695786
0.541,7.198153,0.425359,699.907333
0.542,7.238286,0.304225,700.219467
0.543,6.996211,0.304225,699.746887
0.544,6.956206,0.265179,700.528976
0.545,6.673614,0.183092,699.897766
0.546,6.633481,0.343272,699.730347
0.547,6.834529,0.182648,700.525543
0.548,6.754391,0.10278,699.573059
0.549,6.632841,0.022912,698.783905
0.55,6.310501,-0.059619,700.041016
0.551,6.310628,0.142714,700.041321
0.552,6.148691,-0.057844,700.983582
0.553,6.188823,0.062846,699.559113
0.554,5.906743,0.10278,701.449112
0.555,5.946748,0.061958,700.974396
0.556,5.906615,0.06107,701.761093
0.557,5.82571,0.141382,700.657471
0.558,5.54363,0.141826,700.015808
0.559,5.584019,0.102336,700.166199
0.56,5.382204,0.102336,701.752243
0.561,5.139361,0.181316,701.900421
0.562,5.300915,0.221694,700.796494
0.563,4.938058,0.342384,702.371826
0.564,4.978318,0.382318,702.524399
0.565,4.574817,0.501676,702.36496
0.566,4.574817,0.42092,702.201462
0.567,4.373002,0.340165,701.730972
0.568,4.454035,0.379211,702.506699
0.569,4.131054,0.581988,703.144958
0.57,4.050149,0.419589,702.669739
0.571,3.929367,0.499013,704.243973
0.572,3.607026,0.78077,702.976196
0.573,3.647159,0.579325,702.813477
0.574,3.525994,0.578881,703.281311
0.575,3.405339,0.699127,703.9104
0.576,3.404956,0.699571,705.495697
0.577,3.041715,0.899685,705.645691
0.578,3.16288,1.220488,705.322876
0.579,3.041843,1.140177,704.541595
0.58,2.920805,1.220488,705.478867
0.581,2.597952,1.180998,704.997498
0.582,2.597952,1.259979,704.840515
0.583,2.315488,1.500914,705.947372
0.584,2.355493,1.46098,708.16066
0.585,1.992892,1.46098,707.050797
0.586,2.153678,1.420603,707.049072
0.587,1.992508,1.380225,707.367081
0.588,1.831721,1.460093,706.573013
0.589,1.831721,1.580782,708.62175
0.59,1.549001,1.701028,708.623093
0.591,1.630034,1.861208,709.086319
0.592,1.549001,1.82083,708.936356
0.593,1.46848,1.941076,707.820328
0.594,1.710428,1.86032,707.662521
0.595,1.589262,1.899367,708.446945
0.596,1.428091,1.900698,709.075562
0.597,1.589134,1.941076,708.916901
0.598,1.669783,1.94152,708.754349
0.599,1.427964,1.86032,708.916245
0.6,1.468224,2.061766,708.917221
0.601,1.710555,1.780896,708.75209
0.602,1.629778,2.061322,709.22728
0.603,1.347698,1.941076,710.016586
0.604,1.508357,2.0205,709.542419
0.605,1.549001,2.22239,708.43486
0.606,1.105367,1.981898,710.967651
0.607,1.388087,1.780452,709.536118
0.608,1.669655,1.619829,711.119202
0.609,1.670039,1.981898,711.114151
0.61,1.387575,2.14119,710.165222
0.611,1.549129,2.061766,710.793503
0.612,1.427964,2.100368,711.276703
0.613,1.589646,1.86032,710.797379
0.614,1.508869,2.100812,712.214325
0.615,1.549257,1.939745,712.21579
0.616,1.508869,1.860764,712.215454
0.617,1.589518,1.900698,713.164413
0.618,1.831721,2.142078,712.212189
0.619,1.590029,1.740962,712.213348
0.62,1.710555,1.900698,713.480972
0.621,1.791333,1.941076,713.795074
0.622,1.952631,1.740518,713.642868
0.623,1.993019,2.1017,714.587708
0.624,2.033536,1.700584,714.42926
0.625,1.952887,1.781784,714.587708
0.626,2.235479,1.580782,714.90625
0.627,2.19509,1.859877,714.106949
0.628,2.396777,1.780452,714.749573
0.629,2.719502,1.740075,715.225433
0.63,2.63898,1.700584,714.592422
0.631,2.598592,1.861208,713.960587
0.632,2.759762,1.741406,714.909485
0.633,2.840156,1.700141,714.747604
0.634,2.961577,1.502246,716.172577
0.635,3.082615,1.70236,716.333008
0.636,3.203397,1.541292,715.541855
0.637,3.203269,1.581226,715.858398
0.638,3.365207,1.540404,716.331482
0.639,3.405212,1.62116,716.020309
0.64,3.28443,1.379337,716.33313
0.641,3.485861,1.459649,714.757462
0.642,3.647671,1.540404,715.698502
0.643,3.768453,1.299913,715.705719
0.644,4.010528,1.500471,716.337524
0.645,3.889363,1.500471,715.551208
0.646,4.010272,1.419715,716.66333
0.647,3.929751,1.381112,715.876587
0.648,4.212087,1.501358,714.927689
0.649,4.413646,1.581226,716.51091
0.65,4.171699,1.420603,716.029007
0.651,4.454035,1.421046,715.86972
0.652,4.333125,1.301244,714.295166
0.653,4.454035,1.299025,714.924713
0.654,4.25222,1.42149,715.404694
0.655,4.534812,1.341178,715.086456
0.656,4.69611,1.461424,716.036011
0.657,4.695854,1.541736,716.032318
0.658,4.534684,1.542624,715.088608
0.659,4.81702,1.58167,715.246887
0.66,4.575072,1.461424,714.779572
0.661,4.857792,1.622048,715.887268
0.662,4.897797,1.341178,716.20961
0.663,4.898181,1.703691,716.831589
0.664,4.897797,1.623379,715.259491
0.665,5.139617,1.661982,714.16011
0.666,5.260654,1.744513,715.264526
0.667,5.179878,1.743181,715.11116
0.668,5.381564,1.783116,715.576721
0.669,5.381692,1.782672,715.097275
0.67,5.382076,1.904693,715.264587
0.671,5.422337,1.742738,715.582642
0.672,5.543246,2.10525,716.057861
0.673,5.744933,1.903361,715.266541
0.674,5.705056,2.023163,715.114136
0.675,5.745061,2.063985,715.89949
0.676,5.825583,1.983673,716.686722
0.677,6.108047,1.823493,715.271957
0.678,5.906871,2.225496,715.435928
0.679,5.866227,1.942851,715.271744
0.68,6.067914,2.145185,715.913559
0.681,6.067914,1.864759,714.965134
0.682,5.987137,1.904249,714.808365
0.683,5.825966,2.146072,713.856445
0.684,5.906488,2.224165,717.817017
0.685,6.027781,2.024495,715.121506
0.686,6.148819,1.903805,714.96611
0.687,5.906743,1.944627,714.654297
0.688,5.987392,1.864315,714.653305
0.689,6.10843,2.024051,716.70636
0.69,6.027909,1.90558,714.654007
0.691,6.067914,2.063097,715.453949
0.692,5.987392,1.743181,715.449371
0.693,6.188951,1.90558,714.973297
0.694,6.188951,1.663757,714.978058
0.695,6.068041,1.863427,714.824921
0.696,5.987648,1.623379,714.039322
0.697,6.269856,1.784891,714.507126
