BioWare Version 5.3.2.9 Export,,,
Device:,Force Plate 2 9281CA (SN>616901),Force Plate 2 9281CA (SN>616901),Force Plate 2 9281CA (SN>616901)
Samples (#):,11987,11987,11987
Rate (Hz):,1000,1000,1000
Contact period start (sample #):,0,0,0
Contact period end (sample #):,11986,11986,11986
Contact period start time (s):,0,0,0
Contact period end time (s):,11.986,11.986,11.986
First sample time (s):,0,0,0
Normalized force (N):,800,800,800
Normalized length (m):,1,1,1
File Information,,,
Date,"Jun 20, 2019  10:26:37",,
Name,,,
ID,,,
Classification,,,
Description,,,
abs time (s),Fx,Fy,Fz
,N,N,N
1.824,3.526107,1.894586,-1.227256
1.825,3.647016,1.694472,0.669102
1.826,3.606756,1.733075,-1.066515
1.827,3.767798,1.975786,-0.915904
1.828,3.566495,1.694472,-0.904637
1.829,3.687405,1.89503,-0.909221
1.83,3.969741,1.77434,-0.439082
1.831,3.646888,1.855096,0.988167
1.832,3.526234,1.734406,-0.595095
1.833,3.848703,1.975342,0.039849
1.834,3.687149,1.854652,-1.539928
1.835,3.889092,1.855096,0.519001
1.836,3.526234,2.054766,0.986829
1.837,3.44533,1.654094,-0.124667
1.838,3.687661,1.814274,-0.596231
1.839,3.445458,2.015276,0.039849
1.84,3.606756,1.974898,-0.434335
1.841,3.929352,1.895474,0.197663
1.842,3.767798,1.855096,-0.915076
1.843,3.767798,1.854652,-0.598359
1.844,3.969358,1.775672,-0.12252
1.845,3.72741,2.217609,-1.067853
1.846,3.647144,1.775672,0.199146
1.847,3.687405,1.774784,0.669429
1.848,3.768438,1.935408,-1.541892
1.849,3.686894,2.056541,-0.755018
1.85,3.606756,1.895474,0.982283
1.851,3.848576,1.975786,-1.06276
1.852,3.687533,1.694472,-0.599987
1.853,3.727538,1.735738,-0.757801
1.854,3.606372,1.894586,-0.755692
1.855,3.687021,2.137297,-0.597078
1.856,3.647016,1.694916,0.037268
1.857,3.807931,1.775228,-1.230376
1.858,3.646888,2.017051,-1.067979
1.859,3.727282,1.816494,0.034775
1.86,3.646888,1.93452,-1.546803
1.861,3.646761,1.936296,-0.914421
1.862,3.929225,1.934964,0.038732
1.863,3.767798,1.935852,-0.59834
1.864,3.727538,1.856427,-0.911176
1.865,3.888964,1.735738,-1.070271
1.866,3.647016,1.775672,-0.427296
1.867,3.76767,1.935852,-0.594931
1.868,3.848448,1.654538,-0.435635
1.869,3.606628,1.895474,-1.388017
1.87,3.606372,1.896361,-0.280979
1.871,4.050007,1.815606,-0.749279
1.872,3.647016,1.654982,0.357104
1.873,3.566367,1.815606,0.19772
1.874,3.727794,1.815162,0.190662
1.875,3.808315,1.693584,-0.58951
1.876,3.848831,1.85554,-0.27603
1.877,3.767926,1.775228,-0.594585
1.878,3.84832,1.893698,-1.066207
1.879,3.727794,1.976229,0.670276
1.88,3.525979,1.733962,-0.753718
1.881,3.727794,1.85554,-0.123001
1.882,3.72741,1.855096,0.824643
1.883,3.687533,1.975342,0.043315
1.884,3.606884,2.056098,0.515245
1.885,3.768438,1.654538,-1.069134
1.886,4.010002,1.814274,-0.754228
1.887,3.808571,1.81383,0.508852
1.888,3.808187,1.694472,0.346146
1.889,3.808059,1.73485,0.033493
1.89,3.888836,1.533849,0.516363
1.891,3.647144,1.855096,0.194216
1.892,3.928585,1.735738,-1.540554
1.893,3.84832,1.775672,-0.429115
1.894,3.888836,2.096475,-0.431898
1.895,3.767798,1.896361,0.037413
1.896,3.888708,1.895918,0.511307
1.897,3.727538,1.736625,-0.914748
1.898,3.687149,1.976229,-0.27654
1.899,3.848576,1.69536,0.516382
1.9,4.371964,1.4562,4.167267
1.901,-1.517345,5.887555,51.187923
1.902,1.993388,-3.704166,19.421199
1.903,-2.599012,-13.379304,34.692516
1.904,-6.428378,-20.231988,41.109724
1.905,-11.833537,-32.141658,101.880636
1.906,-7.562454,-40.012665,124.249054
1.907,-10.464802,-52.287508,184.857237
1.908,-11.268225,-72.699142,264.823975
1.909,-6.263627,-113.620029,364.948029
1.91,0.194958,-162.205147,506.799789
1.911,3.466685,-215.129768,642.519722
1.912,5.44662,-267.861374,763.017242
1.913,5.4093,-308.431732,837.139801
1.914,6.984708,-333.187744,868.673187
1.915,8.759246,-337.322678,851.446007
1.916,8.798612,-318.543015,808.531189
1.917,5.368783,-277.32708,758.296211
1.918,1.574306,-219.415581,714.502846
1.919,-2.219659,-155.400372,687.472046
1.92,-4.884024,-93.031334,678.7948
1.921,-6.016565,-37.842891,692.912918
1.922,-6.341719,8.353288,722.8778
1.923,-4.327279,44.79801,759.986771
1.924,-0.861282,75.220675,798.537689
1.925,3.571994,101.90728,833.937088
1.926,8.045786,124.296093,857.159058
1.927,13.044503,138.541458,884.210678
1.928,19.334499,143.194221,911.441711
1.929,27.197859,140.463181,946.749893
1.93,35.183152,132.274925,993.305344
1.931,42.079491,119.270172,1049.032837
1.932,47.363995,103.456718,1110.61557
1.933,49.907833,87.444935,1174.871552
1.934,50.355688,72.679974,1235.154434
1.935,48.546131,60.406906,1285.956268
1.936,45.365922,50.225494,1330.741318
1.937,41.540777,41.728861,1371.573257
1.938,38.762793,35.037243,1411.444977
1.939,38.444033,30.187918,1454.006439
1.94,40.66425,25.574201,1496.25621
1.941,45.947858,22.683417,1536.45697
1.942,53.005111,19.911548,1568.907898
1.943,60.424326,18.421119,1598.675507
1.944,67.561203,17.855386,1627.32373
1.945,72.359255,18.935379,1653.913239
1.946,74.214186,21.820837,1678.102142
1.947,73.488216,26.953251,1700.077637
1.948,70.906931,34.254529,1720.296234
1.949,67.64006,43.479743,1735.597168
1.95,63.969437,53.749454,1753.282043
1.951,61.306351,64.255219,1768.750122
1.952,59.933525,73.878883,1784.855988
1.953,59.326929,82.098202,1804.753387
1.954,59.849678,87.145866,1822.768829
1.955,60.655146,89.626656,1842.379272
1.956,61.984386,88.495632,1864.673676
1.957,62.386868,84.674381,1884.925018
1.958,62.869741,78.848003,1908.173645
1.959,62.828711,71.655872,1930.318237
1.96,62.142748,63.864288,1952.303558
1.961,61.174061,56.512871,1973.815491
1.962,59.318235,50.044436,1993.270355
1.963,57.30098,44.379118,2012.399567
1.964,54.436846,39.99835,2027.421173
1.965,51.854156,37.261977,2042.753876
1.966,48.868473,35.288345,2056.014221
1.967,45.80163,34.998156,2068.344055
1.968,42.291279,35.432991,2078.912994
1.969,38.699385,36.226789,2089.159058
1.97,35.068253,37.062297,2098.946075
1.971,31.920633,38.097919,2107.933868
1.972,28.692234,38.934315,2117.246643
1.973,26.028893,39.848802,2125.60498
1.974,24.293466,40.404772,2134.126282
1.975,22.03401,41.080099,2142.489532
1.976,20.661439,40.994461,2149.90567
1.977,18.724708,40.748644,2157.325287
1.978,17.070312,39.81951,2163.79364
1.979,15.093448,38.57179,2172.639465
1.98,13.640867,36.961115,2177.847321
1.981,12.43049,35.274567,2184.951355
1.982,11.341406,33.744201,2191.581024
1.983,11.099586,32.377125,2194.265778
1.984,10.77635,32.01328,2200.107635
1.985,10.937009,32.051883,2203.575745
1.986,11.380771,32.733424,2204.202393
1.987,11.380899,34.136884,2206.567383
1.988,11.501041,35.903302,2206.545776
1.989,11.138057,37.868501,2207.015869
1.99,10.37157,39.635361,2205.738434
1.991,9.524689,40.960731,2203.985443
1.992,8.194169,41.522471,2203.339996
1.993,7.185734,41.402667,2200.9617
1.994,6.338726,40.27919,2199.687866
1.995,5.210021,38.754151,2197.476746
1.996,4.928196,36.748573,2195.25296
1.997,4.323263,34.422193,2191.775726
1.998,4.565978,32.618061,2188.297729
1.999,4.607134,30.893353,2181.975128
2,4.930114,29.572423,2176.126617
2.001,5.172446,29.333262,2170.117859
2.002,5.737502,29.134481,2161.587646
2.003,6.060482,29.780083,2152.88208
2.004,6.867613,30.70744,2142.600555
2.005,6.988651,31.954273,2132.95874
2.006,7.432414,32.880743,2120.780823
2.007,8.037474,33.606213,2108.768219
2.008,8.279677,34.171947,2095.96109
2.009,8.642663,34.738568,2083.309814
2.01,9.046037,35.062035,2069.565094
2.011,9.52942,34.703959,2057.072205
2.012,9.771624,34.347217,2040.469849
2.013,9.812268,34.230521,2025.770142
2.014,9.892406,34.152874,2011.698212
2.015,10.053704,34.116933,1994.942169
2.016,10.013188,34.038398,1979.925812
2.017,9.810989,34.041503,1961.89856
2.018,9.932155,34.004233,1944.507355
2.019,9.89151,34.246057,1926.95517
2.02,9.568658,34.730591,1908.137177
2.021,10.09243,34.691988,1889.804718
2.022,10.09243,35.136144,1871.927612
2.023,9.970753,35.538148,1849.952972
2.024,10.131923,36.342597,1831.129578
2.025,10.171673,36.98598,1812.160126
2.026,10.37272,37.789986,1790.333618
2.027,10.49363,38.676968,1769.614075
2.028,10.533635,39.721465,1749.374756
2.029,10.613901,40.485095,1727.865723
2.03,10.613133,41.167967,1706.511719
2.031,10.653266,42.132596,1683.586151
2.032,10.854058,42.495996,1660.971771
2.033,11.09511,42.977869,1638.676971
2.034,11.09511,43.662071,1617.948334
2.035,11.296286,43.743271,1593.756897
2.036,11.457072,44.266851,1571.309601
2.037,11.658631,44.789101,1549.328217
2.038,11.779157,44.951057,1525.124847
2.039,12.060982,45.351727,1503.302704
2.04,12.181636,45.514128,1479.740845
2.041,12.584243,46.116243,1455.695557
2.042,12.745413,46.154848,1432.762787
2.043,12.986977,46.398003,1408.094849
2.044,13.672559,46.438824,1384.685669
2.045,13.874118,46.67976,1360.493408
2.046,14.156199,46.921137,1336.768158
2.047,14.841908,47.122583,1315.107071
2.048,15.164249,47.123026,1289.801605
2.049,15.486334,47.042271,1266.07225
2.05,15.929841,46.921583,1243.142349
2.051,16.453742,46.562176,1219.106125
2.052,16.897504,46.362062,1193.804825
2.053,17.622962,45.879747,1171.511093
2.054,18.38945,45.31934,1148.249908
2.055,18.913478,44.236238,1123.751694
2.056,19.437762,43.153582,1100.342392
2.057,20.325286,41.870811,1076.149506
2.058,20.769049,40.78771,1053.211472
2.059,21.454503,39.545317,1029.342819
2.06,22.503326,37.779788,1006.255127
2.061,23.067998,36.335064,981.583115
2.062,24.116822,35.13216,957.07608
2.063,24.882925,33.407009,933.19838
2.064,25.810839,31.922791,907.412247
2.065,26.577069,30.679069,884.651657
2.066,27.625765,29.154917,858.396027
2.067,28.392125,27.791391,833.884598
2.068,29.118351,26.707403,808.426971
2.069,30.085885,25.102497,783.280579
2.07,30.853012,23.818839,758.453476
2.071,31.90158,22.215264,732.83239
2.072,32.547156,20.729274,707.68869
2.073,33.313515,18.885207,682.701225
2.074,34.241302,17.359282,657.54837
2.075,35.370261,15.914111,632.412117
2.076,35.935189,14.350028,607.101151
2.077,36.742064,12.542788,582.759987
2.078,37.427519,10.777702,557.449135
2.079,38.113228,9.332088,534.667282
2.08,38.476343,7.285689,509.840523
2.081,39.161797,5.518828,487.535118
2.082,39.524399,3.913478,464.449577
2.083,40.088943,1.82537,441.34684
2.084,40.533089,0.057621,418.574284
2.085,40.896074,-1.666643,396.744774
2.086,41.137894,-3.273324,374.761219
2.087,41.460489,-4.879561,354.194672
2.088,41.742954,-6.645535,332.524445
2.089,41.863993,-8.493595,312.274033
2.09,42.065807,-9.939209,294.399815
2.091,42.226978,-11.867138,274.144669
2.092,42.589834,-13.472931,257.694508
2.093,42.307882,-15.15948,239.97105
2.094,42.549959,-16.927673,223.522694
2.095,42.671124,-18.413664,208.484755
2.096,42.63048,-20.059835,194.247765
2.097,42.348526,-21.667404,177.631491
2.098,42.752029,-22.870307,164.82518
2.099,42.268389,-24.437054,152.471122
2.1,42.187868,-25.44073,140.446935
2.101,42.188122,-26.364983,129.839302
2.102,41.260468,-27.488905,118.445836
2.103,40.817343,-27.930842,107.684125
2.104,40.45487,-27.97122,98.820189
2.105,39.769543,-27.489793,87.89713
2.106,39.043318,-27.651304,78.392652
2.107,38.035778,-27.131274,71.89944
2.108,37.148764,-26.326824,64.296879
2.109,36.060446,-25.645283,58.114045
2.11,35.2946,-24.642938,49.721981
2.111,34.2059,-23.879753,44.487783
2.112,32.392251,-21.712664,37.358742
2.113,30.41641,-18.582277,33.542058
2.114,27.715622,-15.009953,27.041441
2.115,24.127948,-10.874557,22.598019
2.116,20.29807,-6.579425,18.45946
2.117,17.556765,-3.165949,12.592543
2.118,15.138057,-0.036449,11.313595
2.119,12.920523,2.331197,9.408369
2.12,11.348183,3.577585,6.393438
2.121,10.420782,4.460572,6.221536
2.122,9.855982,4.300391,4.959997
2.123,9.734944,3.858011,3.217476
2.124,9.654678,3.256337,1.632942
2.125,9.69545,2.934202,2.423025
2.126,8.929731,3.018065,0.36006
2.127,8.526996,3.098376,-0.425514
2.128,7.922191,3.016733,0.521629
2.129,7.559589,3.419624,0.364933
2.13,7.277253,3.178245,0.360388
2.131,7.357902,3.257225,-0.746726
2.132,7.558822,3.138311,-1.848016
2.133,7.760765,2.978131,0.829333
2.134,8.365314,2.535306,-0.116964
2.135,8.607134,2.735863,0.204538
2.136,8.849209,2.33386,-0.584319
2.137,8.607517,2.213614,-1.218455
2.138,8.486224,2.375126,-0.110589
2.139,8.405702,2.576128,0.521409
2.14,8.244277,2.374682,0.20553
2.141,8.204399,2.496259,0.833936
2.142,8.244277,2.656439,0.041851
2.143,8.607517,2.415504,0.835582
2.144,8.486351,2.456325,-0.115481
2.145,8.567001,2.415947,-0.106997
2.146,8.687911,2.175012,-0.58873
2.147,8.728555,2.254436,1.312886
2.148,8.36557,2.415947,-0.27133
2.149,8.445963,2.494928,-0.4342
2.15,8.526484,2.333416,0.999588
2.151,8.325053,2.296589,-1.06015
2.152,8.445963,2.094256,-0.584445
2.153,8.48648,2.455438,0.357277
2.154,8.486351,2.175456,0.044914
2.155,8.688167,2.015276,0.047552
2.156,8.688039,2.135522,0.203421
2.157,8.485968,2.174124,0.520783
2.158,8.52674,2.01572,0.845058
2.159,8.566873,1.894586,0.202382
2.16,8.687911,2.214946,1.310594
2.161,8.607134,2.175012,0.051491
2.162,8.486351,2.255768,0.995832
2.163,8.526612,2.13641,0.674822
2.164,8.445963,2.133746,-0.741085
2.165,8.687527,2.135078,-0.585582
2.166,8.728171,2.215834,0.372357
2.167,8.687783,1.93452,1.63067
2.168,8.607517,2.014388,-0.578725
2.169,8.607006,1.934076,-0.904156
2.17,8.567001,2.014832,-0.116183
2.171,8.808565,2.096032,0.517528
2.172,8.526612,1.932745,0.047571
2.173,8.405574,1.974898,-0.111687
2.174,8.687783,2.056098,0.203383
2.175,8.687527,1.855096,-1.694477
2.176,8.486096,1.895474,0.522766
2.177,8.526484,2.055654,-0.742441
2.178,8.566873,2.055654,-0.265909
2.179,8.687783,1.975342,-0.112824
2.18,8.889086,1.93452,0.047187
2.181,8.687399,1.854652,-0.104321
2.182,8.687655,1.934964,0.201755
2.183,8.688039,1.854652,0.683488
2.184,8.567001,1.934076,0.362516
2.185,8.768176,1.894586,0.993068
2.186,8.728044,1.81383,-0.741595
2.187,8.889598,2.296589,0.999771
2.188,8.526612,2.013944,1.15641
2.189,8.607389,2.135522,-0.106814
2.19,8.728171,1.854208,0.363161
2.191,8.687527,1.894586,-1.535363
2.192,8.647394,1.654538,0.054736
2.193,8.607006,1.935408,0.680724
2.194,8.728171,2.015276,0.357894
2.195,8.76856,1.894142,-0.895653
2.196,8.808437,2.055654,0.052318
2.197,8.687655,1.773896,-0.105621
2.198,8.849209,2.095588,-0.590877
2.199,8.647394,1.693584,-0.115991
2.2,8.728171,1.773453,0.678615
2.201,8.88883,1.733962,1.153001
2.202,8.647138,2.095588,-0.42614
2.203,8.849337,1.733962,0.841264
2.204,8.768304,2.136853,0.684625
2.205,8.808181,1.815606,-0.10434
2.206,8.566745,1.935852,-0.426159
2.207,8.969991,1.733962,-1.055239
2.208,8.687783,1.894586,-0.742605
2.209,8.728299,1.895474,-1.059986
2.21,8.929731,1.854208,0.051529
2.211,8.848825,1.694028,-1.844078
2.212,8.526228,1.573782,-0.262664
2.213,8.566873,1.935408,0.993704
2.214,8.808949,1.894586,-0.422731
2.215,8.88947,1.854652,0.520512
2.216,9.010124,1.814718,-0.104176
2.217,8.566745,1.654094,-0.109106
2.218,8.889214,1.815606,0.206339
2.219,8.929475,1.614604,0.207658
2.22,8.889086,1.774784,0.519319
2.221,8.929347,1.613716,0.840329
2.222,8.848697,1.575114,-0.269866
2.223,8.768048,1.735294,0.677585
2.224,8.646883,1.775228,-0.744069
2.225,8.888958,1.615492,0.048891
2.226,8.768176,1.776116,1.15641
2.227,9.090517,1.736181,2.10832
2.228,8.929347,1.654538,1.321754
2.229,8.889086,1.775228,0.203238
2.23,8.929475,1.815606,-0.263492
2.231,8.969735,1.694916,-0.583164
2.232,8.728044,1.533849,0.362188
2.233,8.889086,1.69536,-1.372783
2.234,8.889342,1.696248,0.519338
2.235,8.808565,1.654982,0.516738
2.236,8.566617,1.454868,-0.578542
2.237,8.808437,1.775672,-0.901826
2.238,9.050513,1.574226,0.04759
2.239,8.687399,1.815162,0.051673
2.24,8.888958,1.736181,0.83641
2.241,8.88883,1.73485,0.203238
2.242,9.090773,1.654538,0.047571
2.243,8.647266,1.695804,0.363979
2.244,8.848442,1.654982,0.04759
2.245,8.969863,1.575558,1.160059
2.246,8.76792,1.735738,0.053783
2.247,8.929219,1.775672,0.047244
2.248,8.888958,1.776559,0.203921
2.249,8.768048,1.654538,-0.586428
2.25,8.929603,1.694472,1.793193
2.251,8.848953,1.572895,-0.737656
2.252,8.768176,1.53518,-0.425023
2.253,8.727788,1.534736,0.045443
2.254,8.849337,1.654982,-1.062095
2.255,8.849081,1.655426,0.369218
2.256,9.050257,1.655426,0.523238
2.257,8.727788,1.773896,0.049218
2.258,8.969735,1.493914,0.679934
2.259,8.929603,1.733962,-0.262279
2.26,9.131034,1.495246,-1.530106
2.261,8.647394,1.653651,0.366618
2.262,8.888958,1.613716,1.469226
2.263,8.929603,1.69536,0.205694
2.264,8.969607,1.654094,0.846521
2.265,8.405063,1.574226,-1.057001
2.266,8.768176,1.453093,0.679896
2.267,8.647138,1.65587,1.311768
2.268,8.929219,1.81605,-0.274229
2.269,8.929347,1.534736,0.043315
2.27,8.767792,1.494802,0.529198
2.271,8.687527,1.735738,0.051144
2.272,8.646755,1.574226,-0.573871
2.273,9.13129,1.575114,0.041833
2.274,8.808309,1.534292,0.523131
2.275,9.009868,1.575114,-0.264407
2.276,8.96948,1.575558,0.522929
2.277,8.84857,1.694472,0.047754
2.278,8.566745,1.454868,0.047408
2.279,9.13065,1.654982,-0.425168
2.28,8.808821,1.494802,-0.263762
2.281,8.72766,1.53518,1.944439
2.282,8.889214,1.657201,1.625431
2.283,9.009868,1.657645,0.204557
2.284,8.84857,1.53518,0.524412
2.285,8.767792,1.536068,1.313125
2.286,8.606366,1.575114,0.046416
2.287,8.969735,1.253866,1.002245
2.288,8.888958,1.614604,0.837893
2.289,8.888958,1.73485,1.476612
2.29,8.888958,1.615936,0.527879
2.291,6.669379,6.453289,58.057167
2.292,10.983791,11.34166,38.079607
2.293,6.065214,14.805279,104.611705
2.294,-1.6325,13.379193,127.848812
2.295,1.432552,1.416276,147.694501
2.296,7.722934,-10.949532,239.163433
2.297,10.140491,-29.411497,318.573437
2.298,14.654033,-57.836128,409.173779
2.299,18.603414,-91.921196,447.10051
2.3,24.327076,-127.171894,458.592522
2.301,27.672931,-159.288658,458.03854
2.302,33.034247,-183.33651,458.264545
2.303,34.123332,-196.50499,469.380611
2.304,33.802143,-199.513359,490.108944
2.305,33.802908,-192.444138,521.443569
2.306,35.214846,-174.052719,569.84639
2.307,35.779518,-146.424103,627.099091
2.308,34.691841,-111.85051,684.510117
2.309,32.758561,-73.70326,729.549049
2.31,30.018663,-39.130998,754.336418
2.311,28.325798,-11.788136,759.814301
2.312,28.930986,9.808655,758.345932
2.313,31.025947,27.066829,762.585236
2.314,34.691713,41.032217,785.681892
2.315,39.445795,51.02239,817.33152
2.316,45.651308,57.201523,864.358337
2.317,52.018501,60.009775,915.188278
2.318,57.741144,59.44626,963.962708
2.319,61.852844,55.793623,1007.506592
2.32,64.756344,48.609928,1046.472046
2.321,66.169048,39.662035,1087.170364
2.322,65.968769,27.862847,1130.87915
2.323,64.761332,14.495581,1179.805664
2.324,63.270283,0.969468,1229.690353
2.325,62.061184,-11.877324,1278.635193
2.326,61.57703,-24.685513,1322.186432
2.327,62.463661,-36.011706,1364.147995
2.328,63.391191,-45.367817,1404.362823
2.329,64.882113,-52.318567,1442.369614
2.33,65.445761,-56.217464,1480.677902
2.331,65.484871,-57.025909,1517.699036
2.332,64.839039,-55.947691,1552.347275
2.333,62.94257,-52.183685,1583.663422
2.334,59.837257,-47.293982,1612.905518
2.335,56.126625,-41.400158,1645.952621
2.336,52.456638,-35.989094,1678.515457
2.337,48.908072,-30.498603,1707.590912
2.338,45.641844,-26.372972,1739.516815
2.339,42.778222,-22.928882,1773.500854
2.34,39.994482,-20.290574,1806.220581
2.341,37.655272,-18.453165,1841.306183
2.342,34.58958,-16.295841,1879.242981
2.343,30.798173,-14.139404,1913.836212
2.344,27.167681,-12.822468,1949.077118
2.345,23.496927,-10.987279,1987.630371
2.346,19.463828,-9.151646,2025.06427
2.347,15.147881,-8.117355,2063.125946
2.348,10.791546,-7.405644,2101.196014
2.349,6.274168,-6.571912,2139.58197
2.35,2.080028,-5.776339,2180.003662
2.351,-3.123316,-5.102343,2217.747345
2.352,-8.083944,-4.184748,2255.641663
2.353,-12.64171,-2.384166,2292.587219
2.354,-16.110777,-0.665228,2327.170837
2.355,-19.176342,1.738358,2362.057037
2.356,-22.403717,4.424589,2393.942841
2.357,-25.912788,7.390803,2422.989868
2.358,-29.461607,11.603403,2451.392334
2.359,-32.164186,16.136363,2477.277496
2.36,-34.986781,20.23138,2499.213715
2.361,-37.245085,24.00382,2522.093719
2.362,-38.938847,27.214519,2541.34964
2.363,-40.672611,29.341676,2561.239838
2.364,-42.043521,30.42522,2576.076172
2.365,-42.809752,30.304974,2588.404999
2.366,-42.24457,28.859803,2602.624786
2.367,-41.679642,26.007622,2610.697296
2.368,-39.985624,21.994247,2618.930176
2.369,-38.412772,17.215915,2624.802795
2.37,-36.153444,12.359932,2626.411072
2.371,-33.410861,7.022077,2627.226563
2.372,-30.4262,1.32082,2624.895996
2.373,-27.360381,-3.21436,2621.295746
2.374,-23.730656,-8.632524,2615.169983
2.375,-20.463532,-13.688178,2605.101105
2.376,-17.034855,-18.865409,2596.290527
2.377,-13.646564,-23.561213,2583.067078
2.378,-10.460091,-28.978934,2572.199951
2.379,-6.991281,-34.236035,2556.917633
2.38,-4.046882,-39.534397,2541.624329
2.381,-0.739625,-45.272923,2529.500122
2.382,2.083991,-50.648493,2513.266266
2.383,5.391246,-55.665988,2495.774231
2.384,8.73902,-61.162691,2479.699188
2.385,11.924982,-66.260052,2462.352814
2.386,15.676512,-71.033949,2443.44046
2.387,19.104679,-74.802835,2424.986877
2.388,22.81518,-78.654257,2405.745178
2.389,26.687238,-81.901781,2386.184845
2.39,30.236314,-84.426945,2365.360901
2.391,33.98695,-86.67168,2348.00592
2.392,37.496276,-88.47271,2324.644897
2.393,40.722372,-89.914326,2304.605469
2.394,43.585993,-91.314682,2285.033051
2.395,46.449486,-92.876545,2262.146027
2.396,49.393248,-93.755539,2242.098206
2.397,51.732841,-95.395496,2218.879639
2.398,53.668549,-96.475044,2197.399719
2.399,55.96788,-98.036465,2175.925079
2.4,57.298658,-98.957169,2153.809235
2.401,58.468647,-99.875648,2133.906006
2.402,59.43631,-100.512817,2112.10202
2.403,60.324219,-101.150879,2089.026642
2.404,60.727335,-100.945881,2066.585114
2.405,61.170843,-100.380592,2044.776886
2.406,61.413561,-100.216858,2022.486237
2.407,61.293032,-99.529995,2000.033051
2.408,61.696407,-98.604412,1978.050812
2.409,61.374321,-97.477379,1954.335419
2.41,60.769772,-96.792732,1932.04248
2.411,60.689888,-95.905754,1907.993896
2.412,59.843393,-94.21698,1886.007568
2.413,59.803261,-92.848576,1863.863129
2.414,58.835594,-91.481941,1840.61264
2.415,58.473375,-89.752796,1820.361359
2.416,57.828314,-87.865242,1798.209229
2.417,56.780384,-86.417412,1774.474869
2.418,56.014408,-84.167347,1752.636734
2.419,55.208429,-81.877792,1729.528625
2.42,53.796875,-79.548306,1706.738663
2.421,52.587904,-76.656189,1682.992798
2.422,51.499588,-74.206455,1662.570053
2.423,50.169323,-71.035248,1638.991074
2.424,48.919453,-68.304646,1614.930069
2.425,47.347242,-65.652134,1591.658386
2.426,46.098011,-63.002731,1567.2715
2.427,44.36463,-60.232191,1545.742279
2.428,42.873322,-57.824167,1521.515015
2.429,41.341116,-55.374434,1498.244308
2.43,39.849043,-53.369299,1474.970169
2.431,38.316963,-51.120123,1451.694656
2.432,36.785011,-48.993855,1426.835495
2.433,35.091635,-46.667032,1404.184143
2.434,33.76137,-44.620632,1381.224609
2.435,32.431233,-42.091917,1356.685837
2.436,30.980187,-40.125832,1334.837616
2.437,29.569018,-38.201009,1309.338928
2.438,28.077456,-36.153722,1284.325058
2.439,26.827457,-34.106877,1259.774734
2.44,25.779273,-32.060036,1236.822433
2.441,24.569535,-29.973701,1209.74028
2.442,23.561741,-27.888701,1183.936813
2.443,22.593822,-25.600478,1158.285019
2.444,21.787331,-24.154421,1133.267731
2.445,21.182525,-22.029928,1107.456238
2.446,20.457067,-20.384201,1079.126251
2.447,20.093698,-18.49665,1054.88765
2.448,19.489532,-16.771055,1026.864609
2.449,19.085518,-15.044571,999.317001
2.45,18.682272,-13.520421,970.655548
2.451,18.359292,-12.196829,943.418793
2.452,18.319159,-10.510723,913.032387
2.453,18.197227,-9.14764,882.479019
2.454,18.479306,-7.622603,854.446671
2.455,18.680226,-6.45919,825.639275
2.456,18.720488,-5.09522,795.398743
2.457,19.325036,-3.729918,763.416832
2.458,19.848808,-2.566062,734.12085
2.459,20.372581,-1.159939,702.304573
2.46,20.613761,0.084229,671.118553
2.461,21.218055,1.166443,640.569443
2.462,21.701821,2.29214,609.218796
2.463,22.507802,3.41695,578.974617
2.464,22.990802,4.380693,546.377777
2.465,23.433669,5.545437,515.184227
2.466,24.240033,6.669803,483.994774
2.467,24.844199,7.512412,454.862415
2.468,25.367716,8.557354,425.576393
2.469,25.810583,9.200293,393.748253
2.47,26.535913,9.801522,364.147404
2.471,27.059814,10.164479,337.39304
2.472,27.784762,11.129997,308.103199
2.473,28.631515,11.049685,282.455608
2.474,29.719959,11.934891,256.657124
2.475,30.44529,11.814645,232.586378
2.476,30.969702,11.89762,208.520649
2.477,31.533863,11.61675,186.202684
2.478,31.453341,11.537769,164.978128
2.479,31.896847,11.096276,144.393156
2.48,32.300221,11.01774,125.869238
2.481,32.905539,10.618399,109.08814
2.482,33.067092,9.977236,93.407911
2.483,32.946694,9.497585,78.997363
2.484,33.028111,8.213925,66.960565
2.485,33.311213,7.091335,57.772015
2.486,33.432763,6.172409,46.844594
2.487,32.708326,5.371952,36.710385
2.488,31.137011,4.250693,30.532289
2.489,28.881134,2.930652,23.869649
2.49,26.020198,1.60839,18.633121
2.491,22.716011,0.80971,13.560763
2.492,20.016117,0.771108,9.907239
2.493,17.719342,0.25019,8.639114
2.494,15.422439,-0.18864,7.992972
2.495,13.568274,-0.028017,6.884423
2.496,12.278399,0.334053,6.718771
2.497,11.149821,0.134383,4.653622
2.498,10.666565,0.296782,4.017522
2.499,9.860457,0.417027,3.853296
2.5,9.458106,0.377981,3.384148
2.501,9.256931,0.377981,1.792692
2.502,8.93459,0.216913,1.324228
2.503,8.088093,0.258179,0.365317
2.504,7.806652,0.177867,1.317699
2.505,7.483799,0.339379,0.837046
2.506,7.241596,0.619361,0.837855
2.507,7.402894,0.57987,1.308504
2.508,7.362506,0.821694,1.146752
2.509,7.766008,0.580314,-0.107422
2.51,8.088221,0.218245,0.832462
2.511,8.168742,-0.022247,0.207195
