BioWare Version 5.3.2.9 Export,,,
Device:,Force Plate 1 9281CA (SN>616901),Force Plate 1 9281CA (SN>616901),Force Plate 1 9281CA (SN>616901)
0.08,-6.401713,4.567516,708.973892
0.081,-6.562798,4.407467,709.136635
0.082,-6.641968,4.40753,708.821548
0.083,-7.003861,4.647552,708.661392
0.084,-6.762508,4.647511,711.196999
0.085,-6.80223,4.727504,709.292923
0.086,-6.360893,4.527583,708.983894
0.087,-6.762508,4.807561,709.771408
0.088,-6.882498,4.887512,710.720329
0.089,-6.761959,4.767543,709.61853
0.09,-6.80223,4.847557,710.089302
0.091,-6.601423,4.847516,709.773705
0.092,-6.721962,5.127577,709.2939
0.093,-6.842227,4.807561,709.617218
0.094,-6.883047,4.727462,709.465981
0.095,-6.802779,4.92753,709.938896
0.096,-6.923044,4.847537,709.458092
0.097,-7.123302,4.727546,710.099815
0.098,-7.082482,4.687508,708.358452
0.099,-7.123302,4.727526,708.67173
0.1,-7.123302,4.52752,708.673058
0.101,-7.203296,4.567454,709.46978
0.102,-7.323561,4.567538,708.202133
0.103,-7.163299,4.687465,709.308044
0.104,-7.243567,4.567516,709.15023
0.105,-7.524094,4.647511,709.156319
0.106,-7.524094,4.527499,708.679298
0.107,-7.52382,4.687508,707.725769
0.108,-7.404104,4.64749,708.679459
0.109,-7.64381,4.567454,708.683403
0.11,-7.603539,4.647511,709.000313
0.111,-7.884614,4.647552,709.783234
0.112,-7.92516,4.487481,708.210953
0.113,-8.005703,4.687508,707.895737
0.114,-7.765722,4.287518,708.837585
0.115,-8.245958,4.487523,707.888824
0.116,-8.286229,4.287497,709.316368
0.117,-8.206785,4.207482,707.263016
0.118,-8.406769,4.087512,706.315414
0.119,-8.367046,4.127447,708.693077
0.12,-8.447315,4.087408,706.946632
0.121,-8.407318,4.007499,707.25779
0.122,-8.849204,3.967481,705.686852
0.123,-8.647848,3.887424,707.73806
0.124,-8.648122,4.007499,706.792244
0.125,-8.647848,4.127531,706.949394
0.126,-8.607851,3.967459,706.950706
0.127,-8.647299,3.807451,707.106697
0.128,-8.446766,3.927505,707.427559
0.129,-8.96892,3.767455,707.744621
0.13,-8.80756,3.767496,706.631348
0.131,-8.928924,3.647485,706.484718
0.132,-9.008917,3.727458,707.906059
0.133,-9.169728,3.807493,705.688637
0.134,-9.250544,3.447333,706.632149
0.135,-9.089459,3.687503,706.164848
0.136,-9.169453,3.927526,706.156296
0.137,-9.169453,3.727479,706.958588
0.138,-9.049188,3.687481,706.796364
0.139,-8.928924,3.807557,706.954323
0.14,-9.289443,3.767455,706.317879
0.141,-9.16863,3.647485,705.050545
0.142,-9.32944,3.767517,706.323288
0.143,-9.048914,3.927567,707.435081
0.144,-9.168905,3.847553,705.536613
0.145,-8.96892,3.807514,706.167801
0.146,-9.248898,3.887529,705.374367
0.147,-9.249721,3.687544,705.693413
0.148,-9.008642,3.687566,706.161545
0.149,-9.008917,3.807535,705.851219
0.15,-8.888103,3.527495,706.003212
0.151,-9.049188,3.527473,705.69474
0.152,-8.969194,3.607468,706.012276
0.153,-9.048639,3.487498,706.79863
0.154,-9.290267,3.487435,705.692734
0.155,-9.169728,3.367465,705.376312
0.156,-8.9281,3.567491,705.535286
0.157,-9.249446,3.487498,706.165184
0.158,-9.289992,3.327447,703.955826
0.159,-9.168905,3.447521,704.429222
0.16,-9.410257,3.487455,704.89798
0.161,-9.289169,3.607531,703.633652
0.162,-9.409708,3.407525,704.578308
0.163,-9.089734,3.487477,705.376633
0.164,-9.249721,3.487477,704.904427
0.165,-9.249172,3.167481,705.852043
0.166,-9.25027,3.407546,704.73793
0.167,-9.249721,3.447501,703.786346
0.168,-9.089185,3.487518,704.417702
0.169,-9.290267,3.527536,704.732452
0.17,-9.490525,3.287556,704.579262
0.171,-9.651336,3.247454,704.575325
0.172,-9.570794,3.287535,704.577446
0.173,-9.731879,3.287576,704.105049
0.174,-9.730781,3.047553,704.255104
0.175,-9.931588,2.80753,704.102249
0.176,-9.85132,2.767471,704.244408
0.177,-9.97186,2.567486,703.303047
0.178,-10.09185,2.647543,701.232635
0.179,-9.771327,2.127458,702.185677
0.18,-9.891042,2.007447,702.022423
0.181,-9.970487,1.96745,701.226997
0.182,-9.809677,1.52738,701.535736
0.183,-9.890768,1.28742,701.221413
0.184,-9.448882,1.207447,700.899773
0.185,-9.690235,0.927364,701.052299
0.186,-9.368614,0.367262,700.729767
0.187,-9.407788,0.287269,700.411575
0.188,-9.126712,0.247272,700.570648
0.189,-9.087538,0.00727,701.195595
0.19,-8.886182,-0.1127,701.027466
0.191,-8.886182,-0.592809,700.235832
0.192,-8.886182,-0.312809,700.54406
0.193,-8.886182,-0.592809,700.705956
0.194,-8.846459,-0.552812,700.38607
0.195,-8.726469,-0.83281,700.061943
0.196,-8.404573,-0.912825,699.586746
0.197,-8.646201,-0.912867,699.894295
0.198,-8.324854,-1.112872,700.210709
0.199,-8.20404,-1.112893,699.099197
0.2,-8.042955,-1.312898,697.990822
0.201,-8.123498,-1.312898,700.353195
0.202,-7.882144,-0.952822,699.244659
0.203,-7.640791,-1.112788,700.824638
0.204,-7.35999,-0.99284,701.614456
0.205,-7.561072,-1.072854,701.608368
0.206,-7.520801,-0.952822,700.181595
0.207,-7.40081,-1.112809,701.44268
0.208,-7.239725,-1.072812,701.919029
0.209,-7.239725,-0.912783,701.430862
0.21,-7.119734,-0.792771,702.224129
0.211,-6.797839,-1.032836,700.950401
0.212,-6.717571,-0.832789,702.692383
0.213,-6.797015,-0.832789,702.223114
0.214,-6.718943,-1.11283,702.205215
0.215,-6.636754,-0.952906,703.313911
0.216,-6.717571,-0.872828,703.15168
0.217,-6.396498,-1.032878,704.253487
0.218,-6.516214,-0.912846,705.041962
0.219,-6.555937,-0.832831,703.769073
0.22,-6.435397,-0.712841,704.088951
0.221,-6.033782,-0.752859,703.927872
0.222,-5.99406,-0.872849,703.75576
0.223,-5.71271,-0.672802,705.17775
0.224,-5.752432,-0.55277,703.43161
0.225,-5.913517,-0.592809,703.426857
0.226,-5.952691,-0.592767,705.010262
0.227,-5.71271,-0.472776,703.420296
0.228,-5.912419,-0.312705,704.21357
0.229,-5.832426,-0.432758,702.944923
0.23,-5.590798,-0.312705,703.568069
0.231,-5.71024,-0.152675,704.9897
0.232,-5.63052,-0.352702,703.563469
0.233,-5.670792,-0.1127,703.562317
0.234,-5.710789,0.007354,703.080727
0.235,-5.589975,0.047392,703.544922
0.236,-5.710514,-0.192693,702.593048
0.237,-5.830505,-0.15278,702.586639
0.238,-5.429164,-0.152697,703.058388
0.239,-5.709416,0.007333,702.574821
0.24,-5.589426,0.087284,703.199913
0.241,-5.388893,0.127302,703.357727
0.242,-5.348347,0.047287,702.563309
0.243,-5.268079,0.047329,703.195
0.244,-4.867013,-0.032685,702.71357
0.245,-4.987003,0.087327,702.708794
0.246,-4.907284,0.087306,703.023727
0.247,-4.78647,0.047287,704.446053
0.248,-4.586212,0.247335,705.228302
0.249,-4.345407,-0.032643,705.231453
0.25,-4.425401,0.447382,705.852089
0.251,-4.144874,0.287332,705.850456
0.252,-3.742985,0.207296,708.218613
0.253,-3.583546,0.287353,707.27066
0.254,-3.583272,0.127302,706.953392
0.255,-3.663815,0.32737,709.328094
0.256,-3.462458,0.487379,709.634491
0.257,-3.061392,0.647366,709.790672
0.258,-3.221928,0.527376,710.419899
0.259,-3.101389,0.767398,710.26783
0.26,-3.261925,0.847392,709.780128
0.261,-3.061392,1.087478,711.202293
0.262,-2.98085,1.167514,710.730873
0.263,-2.739771,1.167471,712.145973
0.264,-2.780865,1.407516,713.414116
0.265,-2.579784,1.607542,712.306374
0.266,-2.700323,1.527569,713.249565
0.267,-2.660601,1.727553,713.406868
0.268,-2.459793,1.407495,714.512283
0.269,-2.299257,1.567545,714.827217
0.27,-2.058178,1.447492,715.453659
0.271,-1.897642,1.487488,716.39959
0.272,-2.098724,1.447534,716.714401
0.273,-1.73738,1.247486,717.032608
0.274,-1.73738,1.367518,716.554962
0.275,-1.697383,1.207489,716.388443
0.276,-1.616566,1.207489,716.389893
0.277,-1.456579,1.167429,716.067772
0.278,-1.577393,1.087436,716.544594
0.279,-1.376585,0.967508,717.172165
0.28,-1.216598,0.847476,716.064934
0.281,-1.095784,0.807479,716.220963
0.282,-1.015516,0.687468,716.687439
0.283,-1.015242,0.407406,717.316833
0.284,-0.85498,0.447487,716.99794
0.285,-0.774163,0.527523,716.365921
0.286,-0.614176,0.007438,716.681664
0.287,-0.534456,0.287457,715.72686
0.288,-0.613901,0.12747,716.67099
0.289,-0.574728,-0.072556,715.878685
0.29,-0.695267,-0.072535,716.82486
0.291,-0.654721,-0.152528,716.829758
0.292,-0.454463,-0.112532,716.502678
0.293,-0.855803,-0.352534,715.712708
0.294,-0.614999,-0.152486,716.661636
0.295,-0.655819,-0.27254,716.026657
0.296,-0.615273,-0.512563,715.072006
0.297,-0.657192,-0.352534,714.750977
0.298,-0.817453,-0.752565,715.703163
0.299,-1.058532,-0.872535,715.853584
0.3,-1.177974,-0.872597,714.754417
0.301,-1.299062,-1.03269,714.591537
0.302,-1.299336,-1.072602,715.221245
0.303,-1.220166,-0.95257,714.433075
0.304,-1.420973,-1.192635,714.115494
0.305,-1.380428,-1.392661,716.175911
0.306,-1.822314,-1.392619,715.219589
0.307,-1.902308,-1.35258,714.744873
0.308,-1.94203,-1.392598,715.060463
0.309,-2.384465,-1.432532,713.30909
0.31,-2.263651,-1.392556,713.635178
0.311,-2.425011,-1.792587,714.27018
0.312,-2.546099,-1.672639,714.098389
0.313,-2.706361,-1.952659,713.783813
0.314,-2.626367,-1.552544,712.671158
0.315,-2.746358,-1.712552,712.991676
0.316,-2.906894,-1.712531,713.93898
0.317,-3.10825,-1.792566,713.93998
0.318,-3.228515,-1.71251,712.041283
0.319,-3.308509,-1.632537,712.201706
0.32,-3.10825,-1.752528,710.927177
0.321,-3.349604,-1.952575,711.409126
0.322,-3.389051,-1.952575,711.876572
0.323,-3.429323,-1.632537,710.132256
0.324,-3.510414,-1.792566,711.724709
0.325,-3.229064,-1.952617,711.714668
0.326,-3.510689,-1.992508,709.822731
0.327,-3.79149,-1.872518,710.135033
0.328,-3.751493,-1.99255,709.967552
0.329,-3.751493,-2.192535,709.18924
0.33,-3.791764,-1.872497,710.922729
0.331,-3.951752,-2.032547,709.5019
0.332,-4.111739,-2.032464,709.653114
0.333,-3.831761,-2.232532,709.649841
0.334,-4.312821,-2.192535,708.85524
0.335,-4.153108,-1.992466,708.856407
0.336,-4.312821,-2.072481,708.222916
0.337,-4.232553,-2.032421,709.017525
0.338,-4.232827,-1.8325,709.009613
0.339,-4.192556,-2.152517,707.277603
0.34,-4.393912,-2.112541,706.47728
0.341,-4.43336,-2.192535,707.274155
0.342,-4.43336,-2.112541,706.636726
0.343,-4.353367,-2.11252,706.947563
0.344,-4.233376,-1.992571,706.634613
0.345,-4.393912,-1.792524,707.261528
0.346,-4.313095,-2.072565,706.789627
0.347,-4.031745,-2.11252,706.31736
0.348,-4.233376,-1.632432,706.793243
0.349,-4.193105,-1.992487,705.522148
0.35,-4.152559,-1.95249,705.839714
0.351,-3.912029,-1.872518,707.420486
0.352,-3.711222,-1.752423,706.472061
0.353,-4.193379,-1.832521,705.835609
0.354,-3.831212,-1.67245,705.831673
0.355,-3.872032,-1.632453,705.3619
0.356,-3.831487,-1.792503,705.512947
0.357,-3.712045,-1.672534,705.990128
0.358,-3.711222,-1.912515,706.46434
0.359,-3.671499,-1.712531,705.195877
0.36,-3.551509,-1.8325,705.826744
0.361,-3.350427,-1.632453,705.983582
0.362,-3.350427,-1.752506,705.670082
0.363,-3.069351,-1.512526,707.888809
0.364,-2.909638,-1.752548,705.819855
0.365,-2.78855,-1.312458,706.933472
0.366,-2.828821,-1.59254,706.7724
0.367,-2.948812,-1.632537,706.133804
0.368,-2.306942,-1.392472,707.727737
0.369,-2.467478,-1.19253,709.151337
0.37,-2.387758,-1.152471,708.832626
0.371,-2.426658,-1.072455,709.306862
0.372,-2.186128,-0.752397,708.986847
0.373,-2.065588,-1.192488,709.624428
0.374,-2.346664,-0.792436,710.571014
0.375,-2.186677,-0.7124,710.097008
0.376,-2.186128,-0.592389,711.524109
0.377,-2.065863,-0.312369,711.365967
0.378,-2.065863,-0.472377,709.937889
0.379,-2.066137,-0.152361,712.635094
0.38,-2.066137,-0.272372,710.892891
0.381,-2.146131,-0.392426,711.685204
0.382,-2.025866,-0.232397,712.157608
0.383,-1.86533,0.087599,712.318993
0.384,-1.825058,-0.19242,712.320648
0.385,-1.826156,-0.112448,712.63932
0.386,-1.664797,-0.19242,714.060036
0.387,-1.704519,-0.032413,713.272179
0.388,-1.70397,0.087578,714.698959
0.389,-1.825882,0.007606,713.593369
0.39,-1.665071,0.167614,713.749512
0.391,-1.705068,0.087662,713.757751
0.392,-1.544257,0.127617,712.803886
0.393,-1.58398,0.287604,712.959038
0.394,-1.704519,0.287646,712.332314
0.395,-1.663973,0.127596,714.077118
0.396,-1.865604,0.287688,713.922127
0.397,-1.784787,0.36764,713.438393
0.398,-1.864781,0.207611,712.977165
0.399,-1.945598,0.447654,713.758728
0.4,-2.066137,0.36764,711.236572
0.401,-2.226125,0.567729,713.444946
0.402,-2.226673,0.407679,712.188156
0.403,-2.548295,0.727737,712.980576
0.404,-2.628563,0.487714,713.138237
0.405,-2.186951,0.407679,713.454979
0.406,-2.829096,0.36764,712.509819
0.407,-2.909638,0.727737,712.196045
0.408,-2.829645,0.647681,712.35894
0.409,-3.0699,0.647743,713.313454
0.41,-3.430969,0.647702,711.894913
0.411,-3.47179,0.847749,712.682899
0.412,-3.511786,1.00782,710.152061
0.413,-3.631777,0.927763,711.266182
0.414,-4.073114,1.00782,709.996086
0.415,-3.792588,0.96776,710.160934
0.416,-4.074212,1.007841,710.003128
0.417,-4.51555,1.007862,709.846825
0.418,-4.676086,1.207825,710.166191
0.419,-4.67636,0.887808,708.902634
0.42,-4.67636,0.807836,708.111511
0.421,-4.83772,0.807836,708.584099
0.422,-4.877168,0.847791,707.48278
0.423,-5.199338,0.567729,708.593147
0.424,-5.238511,0.607726,707.964745
0.425,-4.998531,0.847749,707.96933
0.426,-5.400146,0.807731,706.86425
0.427,-5.439593,0.767776,707.019424
0.428,-5.400146,0.927784,706.709259
0.429,-5.841208,0.887788,706.387405
0.43,-5.560133,0.927805,706.080841
0.431,-5.640675,1.047775,706.873299
0.432,-5.840385,1.087814,707.180351
0.433,-6.082562,0.88783,706.083527
0.434,-6.242549,0.847791,705.294487
0.435,-6.042016,0.84777,704.821785
0.436,-6.082287,1.167828,706.880035
0.437,-6.203101,1.407872,706.085129
0.438,-6.483079,1.207846,703.880058
0.439,-6.483353,1.44789,705.460838
0.44,-6.40336,1.247843,704.200294
0.441,-6.643615,1.12781,703.409164
0.442,-7.005233,1.247801,704.365295
0.443,-6.885517,1.487803,704.056297
0.444,-6.644164,1.687829,704.842308
0.445,-6.724432,1.407893,702.794411
0.446,-6.723883,1.447785,703.113426
0.447,-6.884968,1.487887,703.114235
0.448,-6.884419,1.72791,703.428688
0.449,-7.005233,1.727868,702.957626
0.45,-7.08605,1.767865,704.863991
0.451,-7.005508,2.007908,703.286186
0.452,-6.844148,2.047926,704.22657
0.453,-6.8047,2.047947,702.646622
0.454,-6.924691,2.08786,702.812645
0.455,-7.125224,2.207913,702.974358
0.456,-6.723883,2.327946,702.970596
0.457,-6.923867,2.688022,703.45089
0.458,-6.884145,2.768037,702.824127
0.459,-6.844148,2.688001,702.980965
0.46,-6.964687,2.727998,702.511353
0.461,-6.803602,3.088074,703.781479
0.462,-7.00441,2.968,702.519394
0.463,-6.843599,2.967979,701.728439
0.464,-6.885243,3.08799,702.676697
0.465,-6.763605,3.648072,703.478012
0.466,-6.843874,3.488043,703.011528
0.467,-6.724158,3.448004,702.377563
0.468,-6.884694,3.888095,704.117607
0.469,-6.804151,3.72794,702.698906
0.47,-6.684161,4.048082,704.125648
0.471,-6.884694,4.088038,704.923187
0.472,-6.804151,4.208091,705.079353
0.473,-6.76388,4.608123,705.089874
0.474,-6.603618,4.48809,704.773445
0.475,-6.644164,4.488069,705.252281
0.476,-6.563896,4.728091,705.409889
0.477,-6.683612,4.608123,704.95015
0.478,-6.724706,5.128144,704.313362
0.479,-6.724158,5.088168,704.46804
0.48,-6.603344,4.968114,705.739311
0.481,-6.563896,5.088147,705.589867
0.482,-6.764703,5.208158,704.964478
0.483,-6.363637,5.408163,706.384811
0.484,-6.283369,5.248071,706.709579
0.485,-6.724981,5.648145,707.504189
0.486,-6.805524,5.248114,706.237526
0.487,-6.804975,5.328107,706.244606
0.488,-6.92524,5.688141,705.928673
0.489,-6.966334,5.408122,706.403709
0.49,-6.765252,5.528091,707.669731
0.491,-6.804975,5.688163,706.897964
0.492,-7.00688,5.56813,708.633759
0.493,-7.046602,5.528133,707.848389
0.494,-6.925788,5.408038,707.217514
0.495,-7.086599,5.328044,709.122261
0.496,-6.966334,5.488094,708.018181
0.497,-7.20659,5.528091,709.283989
0.498,-7.528211,5.448097,708.183685
0.499,-7.327129,5.608085,707.711464
0.5,-7.327953,5.408122,708.65049
0.501,-7.609302,5.568088,708.190765
0.502,-7.367675,5.568046,708.190262
0.503,-7.407672,5.408038,708.362343
0.504,-7.607931,5.448056,709.474327
0.505,-7.729019,5.448056,709.630653
0.506,-7.769839,5.488074,709.15757
0.507,-7.729842,5.167952,710.584679
0.508,-7.729842,5.127955,709.802597
0.509,-8.170905,5.007922,709.002411
0.51,-7.930649,4.72784,709.651215
0.511,-7.930375,4.927971,710.438522
0.512,-8.251721,4.887869,710.442154
0.513,-8.373358,4.647784,708.068245
0.514,-8.572245,4.727882,708.073685
0.515,-8.773876,4.327809,708.23774
0.516,-8.813872,4.767941,708.237411
0.517,-8.893592,4.527793,710.932304
0.518,-8.974135,4.087765,709.194725
0.519,-9.014954,4.327766,707.144669
0.52,-9.135494,4.367847,707.774529
0.521,-9.334929,4.327809,707.614594
0.522,-9.254935,4.247794,708.416412
0.523,-9.536835,4.247794,707.46833
0.524,-9.335478,4.327788,707.317886
0.525,-9.697645,4.207755,707.472099
0.526,-9.898453,4.12774,707.792641
0.527,-9.657099,4.487775,707.640404
0.528,-9.937901,4.207735,706.687035
0.529,-9.898727,4.447799,707.166679
0.53,-9.978447,4.12774,705.745522
0.531,-10.138434,4.327725,707.019737
0.532,-10.218976,4.527771,707.334328
0.533,-10.178705,4.287728,704.959122
0.534,-10.379513,4.327725,707.178513
0.535,-10.380062,4.287748,706.074593
0.536,-10.420332,4.407761,706.548775
0.537,-10.460604,4.487796,706.86898
0.538,-10.461153,4.447715,706.395271
0.539,-10.701134,4.407698,705.132072
0.54,-10.701683,4.447695,705.609406
0.541,-10.702232,4.607829,706.248825
0.542,-10.862219,4.40774,705.927132
0.543,-10.621414,4.687801,706.08889
0.544,-10.901667,4.847809,705.775764
0.545,-10.86167,4.647762,705.301376
0.546,-11.063026,5.007818,705.940125
0.547,-11.14302,4.927762,705.626839
0.548,-11.1022,4.887764,706.098427
0.549,-11.223014,4.887785,705.622063
0.55,-11.143569,5.007755,704.996956
0.551,-11.183292,4.9678,706.099419
0.552,-11.223562,5.167868,705.152458
0.553,-11.504638,5.167931,704.997284
0.554,-11.665174,5.287837,706.110924
0.555,-11.905155,5.487947,706.111916
0.556,-11.544635,5.527923,705.161659
0.557,-11.744894,5.567899,704.999268
0.558,-11.864884,5.367852,705.634079
0.559,-11.825436,5.047856,704.525719
0.56,-11.985424,5.327834,704.689735
0.561,-11.945152,5.087853,705.15609
0.562,-11.464092,5.327897,705.789726
0.563,-11.664076,5.527944,705.002243
0.564,-11.624354,5.127808,705.639984
0.565,-11.544635,5.527902,705.63736
0.566,-11.383276,5.40789,705.310776
0.567,-11.584358,5.447846,705.948212
0.568,-11.383001,5.407828,705.473839
0.569,-11.102749,5.567836,705.476295
0.57,-11.22274,5.967909,705.315552
0.571,-11.142471,5.407786,706.583
0.572,-10.982484,5.807859,706.099258
0.573,-10.781402,5.967909,706.103867
0.574,-10.781128,5.647725,707.054428
0.575,-10.660313,6.167914,706.258888
0.576,-10.41951,6.127917,707.050819
0.577,-10.05844,6.287905,706.891045
0.578,-10.339516,5.847856,706.730965
0.579,-10.05844,6.167851,707.527344
0.58,-10.018443,6.287884,707.51683
0.581,-10.058165,6.327838,706.092697
0.582,-9.77709,6.247866,707.992874
0.583,-9.77709,6.447829,707.361839
0.584,-9.455468,6.367836,707.997627
0.585,-9.21439,6.527886,707.035225
0.586,-9.295756,6.447851,708.306335
0.587,-9.254935,6.567904,707.351654
0.588,-9.174393,6.687831,709.413872
0.589,-9.094674,6.687852,708.940338
0.59,-9.054402,6.727849,707.6689
0.591,-8.973586,6.487847,708.934418
0.592,-8.651964,6.767846,708.461197
0.593,-8.893043,6.847839,707.984665
0.594,-8.733879,6.967851,709.723747
0.595,-8.773053,6.847819,707.189117
0.596,-8.571422,7.007848,708.132286
0.597,-8.411709,6.887815,708.452141
0.598,-8.61279,6.967872,707.808144
0.599,-8.331166,7.00789,708.451675
0.6,-8.251172,6.807801,707.969398
0.601,-8.090362,6.887878,707.011108
0.602,-8.090911,6.967872,707.329674
0.603,-7.769016,6.807864,709.548035
0.604,-7.889554,6.727849,707.320465
0.605,-7.527937,7.087883,707.63591
0.606,-7.407672,6.847819,707.164322
0.607,-7.367675,6.607753,707.312248
0.608,-7.086599,6.68781,708.585152
0.609,-7.126321,6.767804,709.212234
0.61,-7.005782,6.567757,709.524055
0.611,-6.96606,6.887815,707.942451
0.612,-6.844971,6.807801,708.410782
0.613,-6.805524,6.647834,708.726349
0.614,-6.644713,6.727807,709.354431
0.615,-6.203101,6.567799,709.988914
0.616,-6.403908,6.487742,710.140137
0.617,-6.16283,6.72787,710.301399
0.618,-6.162555,6.447745,711.567894
0.619,-6.04229,6.487805,710.768661
0.62,-5.882029,6.407748,712.200523
0.621,-5.921751,6.447745,711.402878
0.622,-5.720943,6.367689,712.833214
0.623,-5.68177,6.567841,713.146019
0.624,-5.479865,6.287758,712.819733
0.625,-5.520959,6.447704,713.77375
0.626,-5.480414,6.247698,712.982292
0.627,-5.360423,6.24774,714.562408
0.628,-5.280155,6.327713,714.724663
0.629,-5.239884,6.447724,713.930916
0.63,-5.280704,6.327671,714.24781
0.631,-5.11907,6.487679,715.358482
0.632,-5.119619,6.36771,715.831871
0.633,-5.320975,6.64773,715.986198
0.634,-5.360698,6.407664,715.194931
0.635,-5.239884,6.687726,716.306755
0.636,-5.239335,6.687747,717.562881
0.637,-5.079896,6.527676,715.671295
0.638,-5.15989,6.687705,716.454361
0.639,-5.039351,6.727682,716.139244
0.64,-5.15989,6.687685,716.612801
0.641,-5.077975,6.687747,716.777016
0.642,-5.320426,6.687726,715.192963
0.643,-5.23906,6.807779,717.092957
0.644,-5.360423,6.807738,717.719055
0.645,-5.078799,6.887794,716.930214
0.646,-5.038802,6.847797,717.09639
0.647,-5.239609,6.927812,716.932198
0.648,-5.11907,6.687726,717.71772
0.649,-5.159341,6.607753,717.726921
0.65,-5.279881,6.927833,717.407394
0.651,-5.399871,6.767741,718.828552
0.652,-5.319328,6.887794,717.574203
0.653,-5.359874,6.807779,717.724136
0.654,-5.479865,6.567694,717.722656
0.655,-5.198789,6.487742,717.566505
0.656,-5.359874,6.4877,718.196518
0.657,-5.440966,6.687685,716.935608
0.658,-5.600953,6.447724,717.566833
0.659,-5.721218,6.76772,716.294411
0.66,-5.64095,6.607796,715.667831
0.661,-5.761215,6.567736,716.142204
0.662,-5.639852,6.64775,715.193138
0.663,-5.88148,6.647708,715.674416
0.664,-5.960924,6.687664,715.189178
0.665,-6.042016,7.047802,715.979149
0.666,-6.121461,7.007827,715.035156
0.667,-5.961473,7.167835,715.350418
0.668,-6.162281,7.047865,715.834976
0.669,-6.442807,7.207874,715.355675
0.67,-6.563347,7.007806,715.032349
0.671,-6.442533,7.367903,714.876373
