BioWare Version 5.3.2.9 Export,,,
Device:,Force Plate 2 9281CA (SN>616901),Force Plate 2 9281CA (SN>616901),Force Plate 2 9281CA (SN>616901)
0.125,8.030249,-0.812424,704.89901
0.126,8.191932,-0.531998,705.051208
0.127,8.433879,-0.733444,705.211472
0.128,8.312969,-0.573708,703.798988
0.129,8.312714,-0.69351,704.732361
0.13,8.192059,-0.774265,704.574219
0.131,8.393235,-0.534661,705.369766
0.132,8.353358,-0.734332,704.740211
0.133,8.635566,-0.733887,704.264664
0.134,8.595433,-0.613642,705.210327
0.135,8.554789,-0.613198,705.211639
0.136,8.474523,-0.613642,704.895554
0.137,8.635566,-0.773821,703.95237
0.138,8.756348,-0.652245,705.049706
0.139,8.87713,-0.772934,704.428886
0.14,8.836997,-0.734775,705.053528
0.141,8.957779,-0.855909,704.897026
0.142,8.836869,-1.014757,704.580574
0.143,9.038556,-0.936221,705.683235
0.144,8.715832,-1.177156,705.20932
0.145,9.079201,-0.815087,705.846603
0.146,8.675571,-0.815531,706.628067
0.147,9.078817,-0.894511,705.054169
0.148,8.957907,-0.775153,705.374512
0.149,9.159338,-0.814643,705.692993
0.15,9.119461,-1.136335,705.368622
0.151,9.481807,-0.736995,705.846283
0.152,9.119205,-0.695285,706.166321
0.153,9.361153,-0.534661,704.422813
0.154,9.401541,-0.894955,704.895065
0.155,9.442186,-0.895843,705.215416
0.156,9.199727,-0.896286,704.891937
0.157,9.361153,-0.777372,705.053978
0.158,9.239987,-0.694397,705.837585
0.159,9.482063,-0.776041,705.687485
0.16,9.199343,-0.574152,706.477806
0.161,9.239987,-0.855021,705.379601
0.162,9.23986,-0.734775,704.741371
0.163,9.320381,-0.655351,705.853653
0.164,9.360769,-0.534661,704.584694
0.165,9.199471,-0.494728,706.162521
0.166,9.078433,-0.413527,705.057098
0.167,8.997784,-0.694397,706.161362
0.168,8.796097,-0.694397,705.368271
0.169,8.836358,-0.775153,705.367805
0.17,8.876874,-0.494728,705.6875
0.171,8.957268,-0.736107,705.21312
0.172,8.957268,-0.815087,705.525597
0.173,8.876619,-0.735219,706.002281
0.174,8.755581,-0.694841,704.737442
0.175,8.916751,-0.655351,704.425423
0.176,8.594282,-0.776041,705.531502
0.177,8.715065,-0.535549,705.208176
0.178,8.714936,-0.695285,706.478615
0.179,8.432728,-0.614973,705.850189
0.18,8.432728,-0.533774,705.532814
0.181,8.432984,-0.534217,705.847786
0.182,8.55415,-0.614973,706.003922
0.183,8.513505,-0.534661,706.160049
0.184,8.150648,-0.534661,706.003067
0.185,8.311946,-0.414859,705.374687
0.186,8.513761,-0.494728,706.009483
0.187,8.231425,-0.413972,706.788521
0.188,8.473245,-0.534661,706.469963
0.189,8.472989,-0.695729,705.521507
0.19,8.231169,-0.655351,706.163872
0.191,8.311818,-0.655351,706.635086
0.192,8.433112,-0.414859,706.315079
0.193,8.473373,-0.696173,704.732346
0.194,8.351951,-0.494283,705.688324
0.195,8.513633,-0.775597,705.680641
0.196,8.231169,-0.775597,704.576675
0.197,8.432728,-0.735663,705.525932
0.198,8.432728,-0.45435,705.367821
0.199,8.594794,-0.655351,705.691734
0.2,8.755325,-0.736107,704.587822
0.201,8.634287,-0.815087,704.739891
0.202,8.755325,-0.775153,704.419365
0.203,8.71532,-0.655351,706.000298
0.204,8.997401,-0.856797,703.788498
0.205,8.916751,-0.896286,704.894913
0.206,8.513505,-0.937108,704.902451
0.207,8.755709,-1.05691,704.42823
0.208,8.675059,-0.977042,703.005089
0.209,8.836486,-1.05691,705.205101
0.21,8.593899,-1.178044,702.68557
0.211,8.674676,-1.097288,703.786194
0.212,8.795713,-1.01742,705.215752
0.213,8.714809,-1.175381,703.469139
0.214,8.594027,-0.855465,702.363731
0.215,8.634671,-0.89673,703.942886
0.216,8.755325,-1.377714,702.518089
0.217,8.594027,-1.337336,702.358986
0.218,8.472861,-1.338224,703.30957
0.219,8.835846,-1.13589,703.309891
0.22,8.634287,-0.89673,703.158791
0.221,8.392084,-1.217534,701.416626
0.222,8.634287,-1.01742,701.726639
0.223,8.634159,-1.016088,703.308075
0.224,8.593643,-1.096844,701.092812
0.225,8.674676,-0.936221,701.566406
0.226,8.714936,-0.935777,701.564423
0.227,8.472989,-0.655795,701.727943
0.228,8.594154,-0.73655,703.464722
0.229,8.593771,-0.735663,702.359985
0.23,8.634032,-0.735219,701.569794
0.231,8.593899,-0.815087,702.199379
0.232,8.795202,-0.535105,701.251953
0.233,8.634287,-0.494728,702.509247
0.234,8.513122,-0.374925,702.037682
0.235,8.270918,-0.495615,702.83223
0.236,8.512738,-0.535105,702.514328
0.237,8.512994,-0.616305,702.513
0.238,8.391956,-0.172592,702.671806
0.239,8.553254,-0.334991,702.190689
0.24,8.513122,-0.134434,702.196617
0.241,8.351951,-0.174811,702.662979
0.242,8.432217,-0.335879,702.513695
0.243,8.230402,-0.053678,704.243576
0.244,8.311179,-0.174367,704.722542
0.245,8.63352,0.106058,704.245872
0.246,8.311179,0.106946,704.566513
0.247,8.351568,0.427306,704.56424
0.248,8.270918,0.147324,704.103653
0.249,8.068848,0.426862,705.039642
0.25,8.109492,0.186814,704.720718
0.251,8.310923,0.386928,705.203468
0.252,8.472477,0.34655,704.882263
0.253,8.310796,0.58793,705.831879
0.254,7.988454,0.225417,705.360161
0.255,8.310796,0.265794,704.413002
0.256,8.230146,0.427306,705.046349
0.257,8.18963,0.58793,705.983139
0.258,8.351056,0.427306,706.941254
0.259,8.06872,0.426862,706.947479
0.26,8.18963,0.549771,707.101837
0.261,8.068848,0.427306,706.629066
0.262,8.270279,0.468127,706.784599
0.263,8.351184,0.629639,708.684944
0.264,8.390933,0.386928,708.05864
0.265,8.431577,0.308392,707.899208
0.266,8.391317,0.34655,708.053734
0.267,8.270279,0.508061,707.903137
0.268,8.511715,0.429525,708.060425
0.269,8.310412,0.107833,708.850388
0.27,8.471455,0.147324,708.061752
0.271,8.592492,0.268901,708.061752
0.272,8.431194,0.509393,709.803452
0.273,8.712891,0.229411,707.117912
0.274,8.512099,0.228967,708.862854
0.275,8.471198,0.228967,709.335281
0.276,8.713274,0.350101,707.595886
0.277,8.753535,0.350101,709.021667
0.278,8.874316,0.149543,708.547592
0.279,8.591853,0.31061,709.499969
0.28,8.43081,0.311054,708.235977
0.281,8.753279,0.430856,708.066513
0.282,8.914449,0.232074,708.23317
0.283,8.592109,0.350988,709.980286
0.284,8.713274,0.433519,709.501968
0.285,8.874061,0.23163,710.295715
0.286,8.753151,0.553765,709.818039
0.287,9.035615,0.312829,709.981972
0.288,8.713018,0.312386,708.562889
0.289,8.873805,0.273339,709.193916
0.29,9.075748,0.434407,709.195686
0.291,9.196786,0.394473,709.836777
0.292,9.075748,0.554209,711.091278
0.293,8.95471,0.393585,710.778961
0.294,8.914322,0.554653,711.09935
0.295,8.994843,0.51605,709.838737
0.296,9.116136,0.433963,710.315239
0.297,9.035359,0.637184,710.476189
0.298,8.834184,0.517382,710.947617
0.299,8.914194,0.477448,709.690781
0.3,9.196658,0.91761,710.468636
0.301,9.357956,0.555984,709.21624
0.302,9.116009,0.638072,710.013901
0.303,9.478994,0.557316,710.004921
0.304,9.600031,0.879007,710.958092
0.305,9.398217,0.879451,710.00602
0.306,9.720814,0.959319,710.959076
0.307,9.600288,0.639403,711.431656
0.308,9.761203,0.719715,709.855949
0.309,9.64042,0.881227,709.860573
0.31,9.84198,0.759205,710.646065
0.311,9.922884,0.839961,710.808327
0.312,10.083672,1.082672,709.555061
0.313,10.164576,0.92116,709.858284
0.314,10.244969,0.88167,709.710281
0.315,10.527562,0.922492,708.442993
0.316,10.32613,1.081784,710.030472
0.317,10.567438,1.203805,710.031647
0.318,10.809642,1.245071,709.241158
0.319,10.769381,1.123937,709.400284
0.32,10.890547,1.245514,709.874176
0.321,10.729249,1.205137,709.25312
0.322,11.131983,1.366204,708.456596
0.323,11.091979,1.407026,708.931938
0.324,11.535612,1.568981,707.670692
0.325,11.49548,1.328045,708.29895
0.326,11.455347,1.286336,708.14592
0.327,11.454835,1.486894,707.831642
0.328,11.737299,1.408358,708.145775
0.329,11.978992,1.568537,709.097504
0.33,11.938858,1.609803,707.516556
0.331,12.181062,1.569869,707.19664
0.332,12.140674,1.690559,706.730644
0.333,12.221067,1.73138,705.311119
0.334,12.382621,1.771758,705.783684
0.335,12.785739,1.811692,705.781235
0.336,12.866388,1.5712,705.15136
0.337,12.947293,1.771758,705.314072
0.338,13.269506,1.609803,706.419342
0.339,13.148597,1.813024,704.044495
0.34,13.512094,1.651068,705.467125
0.341,13.431188,1.5712,705.159416
0.342,13.552354,1.490889,704.205864
0.343,13.511837,1.6524,703.414558
0.344,13.431188,1.53171,703.729828
0.345,13.592487,1.771315,703.894852
0.346,13.552099,1.852514,703.569756
0.347,13.552354,1.73138,704.371071
0.348,13.632747,1.570757,701.99688
0.349,13.391055,1.69189,701.999313
0.35,13.350283,1.851182,702.944794
0.351,13.632619,1.85207,702.623779
0.352,13.350539,1.812136,701.361412
0.353,13.26989,1.651068,701.681267
0.354,13.310535,1.973204,700.88784
0.355,13.108719,1.572088,701.516914
0.356,13.109103,1.812136,701.202599
0.357,13.028198,1.812136,700.099808
0.358,12.906905,1.811692,702.779121
0.359,13.189369,1.89156,703.408859
0.36,13.027815,1.971428,702.936279
0.361,12.825999,2.333941,700.886047
0.362,12.987937,2.373875,701.039604
0.363,12.866388,2.213696,701.197517
0.364,12.987427,2.413809,703.092598
0.365,12.906777,2.413365,703.24942
0.366,12.705089,2.814925,702.142815
0.367,12.504042,2.774547,703.253174
0.368,12.624312,2.653413,704.193436
0.369,12.584052,2.775878,704.045464
0.37,12.301716,2.935171,703.882553
0.371,12.624569,3.096682,704.039848
0.372,11.979503,3.055861,705.150528
0.373,11.979503,3.055416,705.619698
0.374,11.979503,3.095794,706.093521
0.375,11.697039,3.015038,704.66993
0.376,11.737428,3.175663,706.099594
0.377,11.616773,3.256862,706.245949
0.378,11.495224,3.417929,706.88485
0.379,11.414958,3.29724,706.88533
0.38,11.132239,3.295908,708.296379
0.381,11.374186,3.377108,706.724426
0.382,10.890547,3.376664,708.780266
0.383,11.011329,3.737846,709.889091
0.384,10.648472,3.538176,709.257256
0.385,10.648216,3.416598,710.199326
0.386,10.406013,3.498685,709.094177
0.387,10.446657,3.33673,711.154625
0.388,10.446529,3.537731,710.678574
0.389,10.204454,3.418817,710.042641
0.39,9.962506,3.456976,710.363304
0.391,10.003278,3.457863,712.727257
0.392,9.760947,3.697912,712.732948
0.393,9.801463,3.336286,711.152496
0.394,9.761203,3.578998,711.624268
0.395,9.680297,3.458308,710.837837
0.396,9.881984,3.215597,712.894043
0.397,9.680426,3.256862,711.628021
0.398,9.519127,3.136172,713.368896
0.399,9.438477,3.457863,713.362823
0.4,9.479122,3.095794,713.062767
0.401,9.317695,2.854858,712.736885
0.402,9.236918,2.655632,713.841637
0.403,9.277307,3.055416,714.954742
0.404,9.317823,2.774547,713.537033
0.405,9.277435,2.774991,713.063087
0.406,9.317951,2.333053,712.903984
0.407,9.318207,2.896124,713.85865
0.408,9.398856,2.494565,713.067047
0.409,9.197169,2.415141,713.542412
0.41,9.277307,2.415585,712.433525
0.411,9.318207,2.57532,712.91291
0.412,9.439117,2.456406,711.96312
0.413,9.560538,2.375207,710.698563
0.414,9.802102,2.256292,711.645073
0.415,9.762097,2.255404,712.756523
0.416,9.68132,2.376094,709.757034
0.417,10.08495,2.0158,711.649315
0.418,10.084311,1.614241,710.699722
0.419,10.326387,1.653731,710.235527
0.42,10.407419,1.734487,711.970451
0.421,10.286509,1.333372,710.386223
0.422,10.77066,1.413683,711.346008
0.423,10.810665,1.133258,710.870674
0.424,10.488323,1.294769,708.65406
0.425,10.811049,0.851944,710.242668
0.426,10.730655,0.65183,709.604485
0.427,10.770788,0.45216,710.243217
0.428,10.609745,0.531585,709.456009
0.429,10.811432,0.61234,708.822334
0.43,11.174546,0.050157,708.186501
0.431,10.811305,0.209449,709.144501
0.432,10.731038,0.009779,708.821022
0.433,10.731038,-0.029711,707.242401
0.434,10.932853,-0.190779,707.558464
0.435,11.013119,-0.149957,707.237785
0.436,11.013247,-0.309693,707.234344
0.437,11.336227,-0.431715,706.609741
0.438,11.295455,-0.551517,706.288483
0.439,11.335972,-0.712584,705.031624
0.44,11.295712,-0.552404,705.026001
0.441,11.134668,-0.752074,704.710983
0.442,11.538043,-0.953963,703.76339
0.443,11.538043,-0.754293,704.554901
0.444,11.699085,-0.872764,703.915451
0.445,11.860894,-1.073765,703.450264
0.446,11.900772,-1.354635,702.824333
0.447,12.021809,-1.275211,703.600494
0.448,11.699213,-1.396788,701.395584
0.449,12.143103,-1.598234,701.701172
0.45,12.062326,-1.677214,700.757813
0.451,12.021938,-1.798347,702.492928
0.452,12.103226,-1.878659,701.065903
0.453,12.022449,-2.040171,699.802986
0.454,11.941544,-1.919481,699.962982
0.455,12.06271,-1.96119,699.168953
0.456,12.143614,-1.921257,698.693634
0.457,12.264141,-1.962078,697.73851
0.458,12.22388,-1.922144,698.056396
0.459,12.103354,-2.003788,697.109695
0.46,11.941672,-2.204789,698.848328
0.461,11.659464,-2.405346,695.997742
0.462,12.022577,-2.325922,695.996918
0.463,12.062837,-2.366745,694.730103
0.464,11.699724,-2.3663,694.25293
0.465,11.982316,-2.126696,694.086761
0.466,11.982316,-2.288208,694.877388
0.467,11.90154,-2.409341,693.294815
0.468,11.69998,-2.61123,693.129852
0.469,11.69998,-2.210558,692.652489
0.47,11.619331,-2.411561,691.06955
0.471,11.457648,-2.293089,690.596306
0.472,11.417388,-2.412004,689.482224
0.473,11.578431,-2.252712,689.319786
0.474,11.417515,-2.575735,689.636536
0.475,11.29635,-2.495867,689.623444
0.476,11.014397,-2.495867,688.514793
0.477,10.974137,-2.378284,687.72493
0.478,10.893232,-2.579729,686.300789
0.479,10.611152,-2.419549,687.406212
0.48,10.691929,-2.139123,687.554665
0.481,10.248294,-2.380059,687.073746
0.482,9.804788,-2.502524,687.867783
0.483,9.885692,-2.141786,686.592918
0.484,9.482063,-2.182608,685.95108
0.485,9.28076,-2.222542,687.053024
0.486,8.917646,-2.142674,687.361778
0.487,8.796736,-2.104959,687.362404
0.488,8.433495,-2.105403,686.570457
0.489,8.111026,-1.985157,687.035286
0.49,7.708292,-1.585373,687.664871
0.491,7.587254,-1.705175,687.664345
0.492,7.344668,-1.385259,689.232681
0.493,7.183625,-1.346657,688.753868
0.494,6.941421,-1.305835,690.021011
0.495,6.659341,-0.786249,688.744865
0.496,6.175062,-0.585247,689.692963
0.497,6.054664,-0.264443,690.793633
0.498,5.812844,-0.386465,691.90036
0.499,5.207911,-0.185907,692.055199
0.5,5.046357,0.214765,693.146317
0.501,4.602723,0.294633,693.934837
0.502,4.079079,0.092743,693.461143
0.503,3.756354,0.294189,695.825485
0.504,3.675705,0.45215,697.560928
0.505,3.71571,0.332791,697.710884
0.506,3.0709,0.532018,698.027054
0.507,2.869213,0.53113,698.180779
0.508,2.38519,0.612773,698.806602
0.509,2.547127,0.530242,698.492958
0.51,2.466095,0.770734,700.696396
0.511,2.224147,0.970848,701.490456
0.512,2.022844,0.969517,702.756294
0.513,1.538821,1.091982,702.270111
0.514,1.579209,1.371076,704.010017
0.515,1.538565,1.490878,705.118668
0.516,1.538693,1.651058,704.155045
0.517,1.539076,1.77086,706.221817
0.518,1.417911,1.408347,704.31707
0.519,1.175963,1.689216,707.479622
0.52,1.296873,1.688773,707.792587
0.521,1.136214,1.688773,709.050545
0.522,0.97466,1.728263,707.15036
0.523,1.176219,1.848953,708.733932
0.524,1.13647,1.768641,709.049583
0.525,0.974788,1.848953,709.206085
0.526,0.894395,1.848065,709.365288
0.527,1.055949,1.726044,711.57888
0.528,0.814001,1.727375,711.573189
0.529,0.934911,1.566308,710.944008
0.53,1.015688,1.48644,710.151352
0.531,0.854773,1.646176,711.734566
0.532,1.539844,1.607129,711.256882
0.533,1.015816,1.123927,711.101402
0.534,1.459706,1.486883,712.047386
0.535,1.540355,0.963303,712.208977
0.536,1.580616,1.125702,712.847694
0.537,1.782687,0.763189,711.731468
0.538,1.822947,0.763189,711.893845
0.539,2.347231,0.804454,713.317154
0.54,2.065023,0.523141,711.268181
0.541,2.428136,0.563075,711.738472
0.542,2.065023,0.402008,710.791512
0.543,2.790993,0.200562,710.950279
0.544,2.75086,0.081204,711.582115
0.545,2.7106,0.001336,711.900543
0.546,2.993064,-0.281309,712.216278
0.547,2.953187,-0.439714,712.841393
0.548,3.356433,-0.721915,711.588005
0.549,3.154874,-0.882095,711.266823
0.55,3.679669,-0.882095,710.479149
0.551,3.558375,-1.122586,711.4235
0.552,3.598508,-1.083096,712.218178
0.553,4.042526,-1.403456,711.269615
0.554,4.002777,-1.443834,712.386139
0.555,4.204464,-1.724704,711.118317
0.556,4.325374,-1.484212,711.749741
0.557,4.446156,-1.966083,712.223938
0.558,4.567449,-2.045507,712.386475
0.559,4.446923,-2.045951,712.384682
0.56,4.729259,-2.286887,711.915527
0.561,5.091733,-2.327265,710.971008
0.562,4.971591,-2.566425,712.384514
0.563,5.253415,-2.486557,712.233093
0.564,5.173405,-2.648068,712.082367
0.565,5.535879,-2.809136,712.554268
0.566,5.777955,-2.808248,712.241905
0.567,5.455358,-2.727936,711.764465
0.568,5.778722,-2.886785,711.609535
0.569,6.020669,-3.170761,712.396935
0.57,5.899504,-3.249742,712.874786
0.571,5.980793,-3.089118,712.716438
0.572,5.940276,-3.289675,714.142708
0.573,6.101319,-3.168098,711.767082
0.574,5.980664,-3.410365,713.199539
0.575,5.819238,-3.409921,713.350464
0.576,6.061441,-3.328722,714.303406
0.577,6.061569,-3.570101,713.830879
0.578,6.141963,-3.933058,714.62104
0.579,6.343778,-3.691679,714.459091
0.58,6.182607,-3.808818,714.625595
0.581,6.021564,-3.68946,712.883888
0.582,5.940787,-3.971217,713.035606
0.583,6.303645,-3.930839,715.247604
0.584,6.102086,-4.050641,714.463562
0.585,6.263256,-3.851415,715.572723
0.586,6.223251,-3.930839,716.043961
0.587,6.182863,-3.850971,715.253487
0.588,6.182863,-4.051972,716.040886
0.589,6.303773,-3.810593,714.941681
0.59,6.061825,-3.971217,716.68222
0.591,5.940787,-4.010263,715.733444
0.592,5.980664,-4.130953,716.366615
0.593,5.94066,-3.849639,715.415558
0.594,5.860266,-3.970329,716.68045
0.595,5.819622,-4.090575,716.525566
0.596,5.739228,-3.929951,717.312782
0.597,5.618191,-4.332842,716.366936
0.598,5.617935,-3.769327,716.205048
0.599,5.375731,-4.010263,718.100464
0.6,5.375987,-4.050197,716.686478
0.601,5.295594,-4.130509,717.316536
0.602,5.093907,-4.130065,716.685349
0.603,5.335983,-3.968998,718.267097
0.604,5.093907,-3.968998,718.570389
0.605,5.255461,-3.929507,718.26712
0.606,4.932481,-3.929507,718.899277
0.607,4.932481,-3.447193,718.415131
0.608,5.013386,-3.729837,717.790291
0.609,5.214945,-3.64775,717.630051
0.61,4.891709,-3.447193,718.428474
0.611,4.932609,-3.567438,719.535866
0.612,4.932353,-3.2879,716.697006
0.613,4.730666,-3.405927,718.427017
0.614,4.972613,-3.164991,719.536736
0.615,5.214433,-3.165879,719.22438
0.616,4.851576,-3.166767,719.697289
0.617,5.093651,-3.366437,719.375961
0.618,4.770543,-3.125501,719.68602
0.619,5.214433,-2.96399,719.225029
0.62,5.254566,-2.964434,718.596992
0.621,5.415736,-2.762988,718.748512
0.622,5.41612,-3.164548,720.025352
0.623,5.415992,-3.084236,718.918015
0.624,5.6982,-3.125945,720.495659
0.625,5.65794,-3.244415,719.86544
0.626,5.617679,-3.325171,720.336235
0.627,5.698456,-3.324727,720.179375
0.628,5.617679,-3.444973,719.549492
0.629,5.738973,-3.606041,720.028824
0.63,5.859627,-3.726287,719.71273
0.631,5.69884,-3.605153,720.027519
0.632,5.940404,-3.886467,720.342438
0.633,5.899759,-3.605153,719.075272
0.634,5.899887,-4.006269,719.557037
0.635,5.859883,-4.046647,719.717773
0.636,5.576907,-4.24676,718.137032
0.637,5.860266,-4.245873,718.45668
0.638,5.940276,-4.165117,718.931427
0.639,5.859627,-4.326629,720.82666
0.64,6.061314,-4.366563,717.671654
0.641,6.182607,-4.326629,717.984619
0.642,6.343522,-4.406941,717.507759
0.643,6.344033,-4.688254,717.512558
0.644,6.46456,-4.367894,717.9851
0.645,6.46456,-4.526298,717.196587
0.646,6.706507,-4.485921,716.731224
0.647,6.827673,-4.364787,716.096428
0.648,6.868061,-4.445987,717.201508
0.649,6.948583,-4.445987,716.254082
0.65,6.867806,-4.525855,716.737114
0.651,7.02936,-4.725525,715.467712
0.652,7.069493,-4.60661,714.677872
0.653,7.110137,-4.92697,715.466896
0.654,7.150397,-4.645657,715.31089
0.655,7.311824,-4.644769,714.365288
0.656,7.31144,-4.845771,714.043587
0.657,7.432734,-4.966017,714.998741
0.658,7.392473,-4.965573,714.364296
0.659,7.513511,-4.966461,715.629944
0.66,7.714814,-4.885705,716.107956
0.661,7.554027,-4.884817,712.792831
0.662,7.63442,-5.045441,713.424019
0.663,7.755458,-5.085819,713.422516
0.664,7.876368,-5.285932,712.796593
0.665,8.037539,-5.007282,713.422562
0.666,8.077799,-5.127084,712.952103
0.667,8.037922,-5.126197,712.477592
0.668,7.795847,-5.16613,711.531113
0.669,7.876752,-5.407954,712.008911
0.67,7.997662,-5.16613,710.895462
0.671,7.957273,-5.367576,709.796303
0.672,7.997534,-5.24733,710.902382
0.673,7.876496,-5.16613,709.166695
0.674,7.956634,-5.24733,710.742096
0.675,7.836107,-5.206952,709.160522
0.676,7.99715,-5.04766,709.480507
0.677,7.997406,-5.046328,710.743599
0.678,7.997534,-5.086706,709.163231
0.679,7.836235,-4.804505,709.318748
0.68,7.755075,-5.206508,708.217308
0.681,7.714942,-4.887036,709.321548
0.682,7.957145,-5.006395,709.167061
0.683,7.714942,-5.126197,708.382172
0.684,7.634548,-4.966461,708.055763
0.685,7.755586,-5.24733,708.534859
0.686,7.715325,-5.045441,709.0112
0.687,7.634165,-5.127972,708.690422
0.688,7.755075,-4.846659,708.854576
0.689,7.472994,-5.126197,709.489197
0.69,7.594032,-5.127084,709.487892
0.691,7.392217,-5.005951,709.323517
